,Data,Settimana,CASSA,Numero,Importo,Pagamento
1424,2021-08-05 09:03:29,Giovedì,2,1,0.5,Contanti
1425,2021-08-05 09:20:09,Giovedì,2,2,4.0,Contanti
1426,2021-08-05 09:23:01,Giovedì,2,3,23.94,Contanti
1427,2021-08-05 09:24:02,Giovedì,2,4,22.94,Contanti
1428,2021-08-05 09:29:27,Giovedì,2,5,13.85,Contanti
1429,2021-08-05 09:46:15,Giovedì,2,6,10.98,Contanti
1430,2021-08-05 10:06:38,Giovedì,2,7,49.02,Bancomat
1431,2021-08-05 10:07:53,Giovedì,2,8,11.99,Contanti
1432,2021-08-05 10:13:28,Giovedì,2,9,28.14,Bancomat
1433,2021-08-05 10:14:19,Giovedì,2,10,21.98,Contanti
1434,2021-08-05 10:15:57,Giovedì,2,11,15.99,Contanti
1435,2021-08-05 10:17:30,Giovedì,2,12,14.05,Contanti
1436,2021-08-05 10:21:18,Giovedì,2,13,24.45,Contanti
1437,2021-08-05 10:22:11,Giovedì,2,14,12.57,Bancomat
1438,2021-08-05 10:23:45,Giovedì,2,15,6.25,Contanti
1439,2021-08-05 10:24:36,Giovedì,2,16,11.75,Bancomat
1440,2021-08-05 10:33:25,Giovedì,2,17,6.84,Contanti
1441,2021-08-05 10:34:00,Giovedì,2,18,15.85,Contanti
1442,2021-08-05 10:35:04,Giovedì,2,19,7.45,Contanti
1443,2021-08-05 10:36:36,Giovedì,2,20,13.66,Contanti
1444,2021-08-05 10:37:18,Giovedì,2,21,15.54,Contanti
1445,2021-08-05 10:37:41,Giovedì,2,22,1.39,Contanti
1446,2021-08-05 10:39:25,Giovedì,2,23,46.72,Contanti
1447,2021-08-05 10:41:43,Giovedì,2,24,11.45,Bancomat
1448,2021-08-05 10:50:56,Giovedì,2,25,21.16,Contanti
1449,2021-08-05 10:57:39,Giovedì,2,26,6.56,Contanti
1450,2021-08-05 11:00:30,Giovedì,2,27,19.4,Contanti
1451,2021-08-05 11:01:00,Giovedì,2,28,2.79,Contanti
1452,2021-08-05 11:10:50,Giovedì,2,29,14.93,Contanti
1453,2021-08-05 11:12:10,Giovedì,2,30,16.08,Contanti
1454,2021-08-05 11:12:35,Giovedì,2,31,2.0,Contanti
1455,2021-08-05 11:12:58,Giovedì,2,32,8.99,Contanti
1456,2021-08-05 11:14:39,Giovedì,2,33,6.99,Contanti
1457,2021-08-05 11:23:30,Giovedì,2,34,52.96,Bancomat
1458,2021-08-05 11:24:46,Giovedì,2,35,9.35,Contanti
1459,2021-08-05 11:29:05,Giovedì,2,36,18.87,Contanti
1460,2021-08-05 11:34:52,Giovedì,2,37,35.67,Bancomat
1461,2021-08-05 11:37:53,Giovedì,2,38,15.18,Bancomat
1462,2021-08-05 11:38:47,Giovedì,2,39,24.0,Bancomat
1463,2021-08-05 11:40:10,Giovedì,2,40,14.99,Bancomat
1464,2021-08-05 11:43:35,Giovedì,2,41,1.45,Contanti
1465,2021-08-05 11:46:58,Giovedì,2,42,27.99,Bancomat
1466,2021-08-05 11:48:07,Giovedì,2,43,35.15,Bancomat
1467,2021-08-05 11:51:22,Giovedì,2,44,17.99,Contanti
1468,2021-08-05 11:54:32,Giovedì,2,45,14.06,Contanti
1469,2021-08-05 11:54:48,Giovedì,2,46,2.0,Contanti
1470,2021-08-05 11:58:46,Giovedì,2,47,26.55,Contanti
1471,2021-08-05 12:14:31,Giovedì,2,48,1.0,Contanti
1472,2021-08-05 12:18:24,Giovedì,2,49,9.25,Contanti
1473,2021-08-05 12:19:50,Giovedì,2,50,14.8,Contanti
1474,2021-08-05 12:22:12,Giovedì,2,51,1.0,Contanti
1475,2021-08-05 12:27:42,Giovedì,2,52,11.58,Bancomat
1476,2021-08-05 12:28:27,Giovedì,2,53,18.48,Bancomat
1477,2021-08-05 12:30:58,Giovedì,2,54,16.24,Contanti
1478,2021-08-05 12:33:04,Giovedì,2,55,2.49,Contanti
1479,2021-08-05 12:34:18,Giovedì,2,56,14.37,Bancomat
1480,2021-08-05 12:34:58,Giovedì,2,57,11.45,Contanti
1481,2021-08-05 12:48:23,Giovedì,2,58,4.99,Bancomat
1482,2021-08-05 12:57:48,Giovedì,2,59,20.98,Contanti
1483,2021-08-05 13:18:08,Giovedì,2,60,5.77,Contanti
1484,2021-08-05 13:27:26,Giovedì,2,61,1.58,Contanti
1485,2021-08-05 13:27:46,Giovedì,2,62,2.78,Contanti
1486,2021-08-05 13:34:14,Giovedì,2,63,2.99,Bancomat
1487,2021-08-05 13:53:33,Giovedì,2,64,4.99,Contanti
1488,2021-08-05 14:06:51,Giovedì,2,65,31.98,Contanti
1489,2021-08-05 14:11:00,Giovedì,2,66,3.38,Contanti
1490,2021-08-05 14:30:16,Giovedì,2,67,1.49,Contanti
1491,2021-08-05 14:31:02,Giovedì,2,68,15.66,Contanti
1492,2021-08-05 14:32:11,Giovedì,2,69,11.35,Contanti
1493,2021-08-05 14:39:10,Giovedì,2,70,18.57,Contanti
1494,2021-08-05 14:51:41,Giovedì,2,71,26.65,Contanti
