,Data,Settimana,CASSA,Numero,Importo,Pagamento
8369,2021-04-16 09:29:12,Venerdì,2,1,9.47,Bancomat
8370,2021-04-16 09:32:58,Venerdì,2,2,18.06,Bancomat
8371,2021-04-16 09:33:26,Venerdì,2,3,4.49,Bancomat
8372,2021-04-16 09:37:54,Venerdì,2,4,11.99,Bancomat
8373,2021-04-16 09:41:15,Venerdì,2,5,9.96,Contanti
8374,2021-04-16 09:41:48,Venerdì,2,6,2.37,Contanti
8375,2021-04-16 09:45:08,Venerdì,2,7,4.29,Contanti
8376,2021-04-16 09:46:38,Venerdì,2,8,11.48,Contanti
8377,2021-04-16 09:50:04,Venerdì,2,9,29.98,Bancomat
8378,2021-04-16 09:53:12,Venerdì,2,10,40.27,Bancomat
8379,2021-04-16 09:54:01,Venerdì,2,11,8.28,Bancomat
8380,2021-04-16 09:58:27,Venerdì,2,12,3.67,Bancomat
8381,2021-04-16 09:59:29,Venerdì,2,13,6.79,Contanti
8382,2021-04-16 10:01:40,Venerdì,2,14,28.74,Contanti
8383,2021-04-16 10:02:07,Venerdì,2,15,14.99,Contanti
8384,2021-04-16 10:08:58,Venerdì,2,16,7.99,Contanti
8385,2021-04-16 10:29:56,Venerdì,2,17,8.28,Contanti
8386,2021-04-16 10:38:08,Venerdì,2,18,10.97,Contanti
8387,2021-04-16 10:44:32,Venerdì,2,19,12.02,Contanti
8388,2021-04-16 10:44:51,Venerdì,2,20,1.0,Contanti
8389,2021-04-16 10:45:47,Venerdì,2,21,8.99,Contanti
8390,2021-04-16 10:53:18,Venerdì,2,22,10.87,Contanti
8391,2021-04-16 10:53:40,Venerdì,2,23,19.99,Contanti
8392,2021-04-16 10:57:01,Venerdì,2,24,4.99,Contanti
8393,2021-04-16 11:01:05,Venerdì,2,25,31.8,Contanti
8394,2021-04-16 11:04:31,Venerdì,2,26,1.0,Contanti
8395,2021-04-16 11:05:44,Venerdì,2,27,12.97,Bancomat
8396,2021-04-16 11:09:00,Venerdì,2,28,7.98,Contanti
8397,2021-04-16 11:12:47,Venerdì,2,29,18.76,Bancomat
8398,2021-04-16 11:24:44,Venerdì,2,30,3.0,Contanti
8399,2021-04-16 11:27:10,Venerdì,2,31,3.99,Contanti
8400,2021-04-16 11:38:06,Venerdì,2,32,3.99,Contanti
8401,2021-04-16 11:38:48,Venerdì,2,33,1.99,Contanti
8402,2021-04-16 11:43:37,Venerdì,2,34,19.24,Bancomat
8403,2021-04-16 11:44:49,Venerdì,2,35,1.0,Contanti
8404,2021-04-16 11:47:10,Venerdì,2,36,20.62,Bancomat
8405,2021-04-16 11:48:12,Venerdì,2,37,5.08,Contanti
8406,2021-04-16 11:51:56,Venerdì,2,38,6.99,Bancomat
8407,2021-04-16 12:03:52,Venerdì,2,39,13.34,Contanti
8408,2021-04-16 12:05:51,Venerdì,2,40,5.1,Contanti
8409,2021-04-16 12:19:09,Venerdì,2,41,12.87,Contanti
