,Data,Settimana,CASSA,Numero,Importo,Pagamento
13283,2021-05-24 09:23:02,Lunedì,2,1,15.45,Contanti
13284,2021-05-24 10:00:26,Lunedì,2,2,5.97,Contanti
13285,2021-05-24 10:10:23,Lunedì,2,3,2.18,Contanti
13286,2021-05-24 10:15:16,Lunedì,2,4,39.6,Bancomat
13287,2021-05-24 10:15:33,Lunedì,2,5,1.0,Contanti
13288,2021-05-24 10:17:09,Lunedì,2,6,5.38,Contanti
13289,2021-05-24 10:24:31,Lunedì,2,7,27.38,Contanti
13290,2021-05-24 10:28:04,Lunedì,2,8,5.59,Contanti
13291,2021-05-24 10:29:22,Lunedì,2,9,13.06,Contanti
13292,2021-05-24 10:43:25,Lunedì,2,10,59.8,Bancomat
13293,2021-05-24 10:51:52,Lunedì,2,11,8.35,Bancomat
13294,2021-05-24 10:53:25,Lunedì,2,12,11.98,Bancomat
13295,2021-05-24 10:59:05,Lunedì,2,13,12.75,Bancomat
13296,2021-05-24 11:03:49,Lunedì,2,14,27.59,Contanti
13297,2021-05-24 11:04:45,Lunedì,2,15,10.58,Contanti
13298,2021-05-24 11:05:24,Lunedì,2,16,4.97,Bancomat
13299,2021-05-24 11:12:41,Lunedì,2,17,10.2,Contanti
13300,2021-05-24 11:15:34,Lunedì,2,18,20.98,Bancomat
13301,2021-05-24 11:21:40,Lunedì,2,19,5.38,Bancomat
13302,2021-05-24 11:22:05,Lunedì,2,20,8.58,Contanti
13303,2021-05-24 11:23:09,Lunedì,2,21,15.56,Bancomat
13304,2021-05-24 11:24:24,Lunedì,2,22,14.95,Contanti
13305,2021-05-24 11:29:17,Lunedì,2,23,4.49,Contanti
13306,2021-05-24 11:29:42,Lunedì,2,24,8.98,Contanti
13307,2021-05-24 11:31:40,Lunedì,2,25,11.45,Contanti
13308,2021-05-24 11:32:30,Lunedì,2,26,14.65,Contanti
13309,2021-05-24 11:34:29,Lunedì,2,27,50.37,Bancomat
13310,2021-05-24 11:50:56,Lunedì,2,28,5.99,Contanti
13311,2021-05-24 11:59:19,Lunedì,2,29,5.99,Contanti
13312,2021-05-24 12:00:06,Lunedì,2,30,3.49,Contanti
13313,2021-05-24 12:06:03,Lunedì,2,31,3.99,Contanti
13314,2021-05-24 12:10:45,Lunedì,2,32,22.07,Contanti
13315,2021-05-24 12:17:54,Lunedì,2,33,5.0,Contanti
13316,2021-05-24 12:21:11,Lunedì,2,34,2.98,Contanti
13317,2021-05-24 12:25:41,Lunedì,2,35,3.7,Contanti
13318,2021-05-24 12:35:11,Lunedì,2,36,24.08,Contanti
13319,2021-05-24 12:41:12,Lunedì,2,37,12.58,Contanti
13320,2021-05-24 12:42:48,Lunedì,2,38,19.74,Bancomat
13321,2021-05-24 12:43:15,Lunedì,2,39,4.98,Contanti
13322,2021-05-24 12:44:38,Lunedì,2,40,13.15,Contanti
13323,2021-05-24 12:44:55,Lunedì,2,41,0.1,Contanti
13324,2021-05-24 12:49:40,Lunedì,2,42,9.99,Bancomat
13325,2021-05-24 13:25:00,Lunedì,2,43,1.0,Contanti
13326,2021-05-24 13:34:27,Lunedì,2,44,44.17,Bancomat
13327,2021-05-24 13:40:32,Lunedì,2,45,10.05,Contanti
13328,2021-05-24 14:01:52,Lunedì,2,46,10.43,Contanti
13329,2021-05-24 14:05:57,Lunedì,2,47,6.55,Contanti
13330,2021-05-24 14:14:18,Lunedì,2,48,9.45,Contanti
13331,2021-05-24 14:18:43,Lunedì,2,49,3.37,Contanti
13332,2021-05-24 14:31:57,Lunedì,2,50,97.54,Bancomat
13333,2021-05-24 14:33:41,Lunedì,2,51,45.04,Contanti
13334,2021-05-24 14:37:05,Lunedì,2,52,3.99,Contanti
13335,2021-05-24 14:41:11,Lunedì,2,53,11.89,Bancomat
13336,2021-05-24 14:53:53,Lunedì,2,54,16.98,Contanti
13337,2021-05-24 14:57:15,Lunedì,2,55,2.59,Contanti
13338,2021-05-24 15:08:42,Lunedì,2,56,7.98,Contanti
13339,2021-05-24 15:26:26,Lunedì,2,57,34.75,Contanti
13340,2021-05-24 15:27:30,Lunedì,2,58,16.96,Bancomat
13341,2021-05-24 15:29:02,Lunedì,2,59,23.18,Bancomat
13342,2021-05-24 15:33:41,Lunedì,2,60,30.51,Bancomat
13343,2021-05-24 15:34:09,Lunedì,2,61,6.99,Contanti
13344,2021-05-24 15:34:34,Lunedì,2,62,3.49,Contanti
13345,2021-05-24 15:47:14,Lunedì,2,63,14.95,Contanti
13346,2021-05-24 15:49:15,Lunedì,2,64,14.85,Bancomat
13347,2021-05-24 15:50:12,Lunedì,2,65,3.99,Contanti
13348,2021-05-24 15:53:43,Lunedì,2,66,1.98,Contanti
13349,2021-05-24 15:54:04,Lunedì,2,67,13.45,Contanti
13350,2021-05-24 15:54:43,Lunedì,2,68,6.58,Contanti
13351,2021-05-24 16:00:15,Lunedì,2,69,5.58,Contanti
13352,2021-05-24 16:03:17,Lunedì,2,70,13.47,Bancomat
13353,2021-05-24 16:17:52,Lunedì,2,71,15.94,Contanti
13354,2021-05-24 16:18:54,Lunedì,2,72,13.55,Contanti
13355,2021-05-24 16:21:04,Lunedì,2,73,16.98,Contanti
13356,2021-05-24 16:23:09,Lunedì,2,74,31.44,Contanti
13357,2021-05-24 16:25:20,Lunedì,2,75,1.0,Contanti
13358,2021-05-24 16:27:42,Lunedì,2,76,11.46,Bancomat
13359,2021-05-24 16:28:16,Lunedì,2,77,3.99,Contanti
13360,2021-05-24 16:34:58,Lunedì,2,78,30.26,Bancomat
13361,2021-05-24 16:41:04,Lunedì,2,79,8.76,Bancomat
13362,2021-05-24 16:43:55,Lunedì,2,80,60.63,Contanti
13363,2021-05-24 16:48:02,Lunedì,2,81,12.95,Bancomat
13364,2021-05-24 16:53:39,Lunedì,2,82,17.0,Contanti
13365,2021-05-24 16:57:49,Lunedì,2,83,46.46,Bancomat
13366,2021-05-24 16:59:38,Lunedì,2,84,36.16,Bancomat
13367,2021-05-24 17:00:13,Lunedì,2,85,18.09,Contanti
13368,2021-05-24 17:00:40,Lunedì,2,86,2.99,Contanti
13369,2021-05-24 17:08:22,Lunedì,2,87,19.9,Contanti
13370,2021-05-24 17:11:36,Lunedì,2,88,26.42,Bancomat
13371,2021-05-24 17:13:19,Lunedì,2,89,7.99,Bancomat
13372,2021-05-24 17:16:01,Lunedì,2,90,6.98,Contanti
13373,2021-05-24 17:16:56,Lunedì,2,91,6.08,Contanti
13374,2021-05-24 17:19:46,Lunedì,2,92,63.75,Bancomat
13375,2021-05-24 17:23:43,Lunedì,2,93,7.6,Contanti
13376,2021-05-24 17:29:31,Lunedì,2,94,5.78,Bancomat
13377,2021-05-24 17:31:56,Lunedì,2,95,11.95,Contanti
13378,2021-05-24 17:33:19,Lunedì,2,96,14.43,Bancomat
13379,2021-05-24 17:34:16,Lunedì,2,97,13.86,Bancomat
13380,2021-05-24 17:35:41,Lunedì,2,98,15.66,Contanti
13381,2021-05-24 17:35:59,Lunedì,2,99,1.69,Contanti
13382,2021-05-24 17:40:53,Lunedì,2,100,5.97,Contanti
13383,2021-05-24 17:45:42,Lunedì,2,101,34.5,Contanti
13384,2021-05-24 17:48:35,Lunedì,2,102,14.2,Contanti
13385,2021-05-24 17:50:07,Lunedì,2,103,0.44,Contanti
13386,2021-05-24 17:52:29,Lunedì,2,104,46.77,Contanti
13387,2021-05-24 17:53:31,Lunedì,2,105,1.0,Contanti
13388,2021-05-24 17:54:37,Lunedì,2,106,13.56,Bancomat
13389,2021-05-24 18:01:40,Lunedì,2,107,15.98,Bancomat
13390,2021-05-24 18:04:12,Lunedì,2,108,26.09,Contanti
13391,2021-05-24 18:12:13,Lunedì,2,109,26.04,Contanti
13392,2021-05-24 18:32:35,Lunedì,2,110,8.99,Contanti
13393,2021-05-24 18:35:06,Lunedì,2,111,4.07,Contanti
13394,2021-05-24 18:39:47,Lunedì,2,112,14.05,Contanti
13395,2021-05-24 18:40:15,Lunedì,2,113,0.05,Contanti
13396,2021-05-24 18:42:56,Lunedì,2,114,5.08,Contanti
13397,2021-05-24 18:52:22,Lunedì,2,115,10.45,Contanti
13398,2021-05-24 19:07:41,Lunedì,2,116,1.5,Contanti
13399,2021-05-24 19:12:14,Lunedì,2,117,22.14,Bancomat
13400,2021-05-24 19:22:45,Lunedì,2,118,54.95,Bancomat
13401,2021-05-24 19:24:15,Lunedì,2,119,9.99,Contanti
13402,2021-05-24 19:26:07,Lunedì,2,120,8.85,Contanti
13403,2021-05-24 19:26:44,Lunedì,2,121,1.69,Contanti
13404,2021-05-24 19:36:26,Lunedì,2,122,5.86,Contanti
13405,2021-05-24 19:44:10,Lunedì,2,123,46.21,Bancomat
13406,2021-05-24 19:45:48,Lunedì,2,124,22.4,Contanti
13407,2021-05-24 19:47:10,Lunedì,2,125,2.49,Contanti
