,Data,Settimana,CASSA,Numero,Importo,Pagamento
6667,2021-03-28 09:12:27,Domenica,2,1,21.05,Contanti
6668,2021-03-28 09:32:17,Domenica,2,2,6.09,Contanti
6669,2021-03-28 09:34:20,Domenica,2,3,3.98,Contanti
6670,2021-03-28 09:53:30,Domenica,2,4,2.28,Contanti
6671,2021-03-28 10:09:14,Domenica,2,5,9.97,Bancomat
6672,2021-03-28 10:16:52,Domenica,2,6,11.07,Bancomat
6673,2021-03-28 10:22:25,Domenica,2,7,15.02,Contanti
6674,2021-03-28 10:26:09,Domenica,2,8,10.09,Bancomat
6675,2021-03-28 10:27:56,Domenica,2,9,6.78,Bancomat
6676,2021-03-28 10:28:55,Domenica,2,10,19.99,Contanti
6677,2021-03-28 10:36:22,Domenica,2,11,11.07,Contanti
6678,2021-03-28 10:37:21,Domenica,2,12,13.48,Bancomat
6679,2021-03-28 10:58:05,Domenica,2,13,13.98,Bancomat
6680,2021-03-28 10:58:33,Domenica,2,14,1.29,Contanti
6681,2021-03-28 10:58:56,Domenica,2,15,1.99,Contanti
6682,2021-03-28 11:01:35,Domenica,2,16,11.88,Contanti
6683,2021-03-28 11:03:02,Domenica,2,17,7.48,Contanti
6684,2021-03-28 11:06:10,Domenica,2,18,19.05,Contanti
6685,2021-03-28 11:11:28,Domenica,2,19,5.99,Contanti
6686,2021-03-28 11:15:25,Domenica,2,20,17.64,Contanti
6687,2021-03-28 11:17:43,Domenica,2,21,3.59,Contanti
6688,2021-03-28 11:26:22,Domenica,2,22,20.1,Bancomat
6689,2021-03-28 11:28:17,Domenica,2,23,4.38,Bancomat
6690,2021-03-28 11:30:49,Domenica,2,24,25.4,Contanti
6691,2021-03-28 11:36:55,Domenica,2,25,11.65,Contanti
6692,2021-03-28 11:38:28,Domenica,2,26,26.09,Bancomat
6693,2021-03-28 11:38:54,Domenica,2,27,1.0,Contanti
6694,2021-03-28 11:39:51,Domenica,2,28,25.06,Contanti
6695,2021-03-28 12:08:39,Domenica,2,29,24.02,Bancomat
6696,2021-03-28 12:14:59,Domenica,2,30,4.99,Bancomat
6697,2021-03-28 12:21:11,Domenica,2,31,47.47,Bancomat
6698,2021-03-28 12:31:40,Domenica,2,32,66.15,Contanti
6699,2021-03-28 12:32:08,Domenica,2,33,1.99,Contanti
6700,2021-03-28 12:32:41,Domenica,2,34,5.78,Contanti
6701,2021-03-28 12:35:41,Domenica,2,35,19.45,Contanti
6702,2021-03-28 12:36:37,Domenica,2,36,11.16,Bancomat
6703,2021-03-28 12:37:45,Domenica,2,37,17.8,Bancomat
6704,2021-03-28 12:44:18,Domenica,2,38,2.49,Contanti
6705,2021-03-28 12:49:41,Domenica,2,39,1.49,Contanti
6706,2021-03-28 12:52:13,Domenica,2,40,6.97,Contanti
6707,2021-03-28 12:53:30,Domenica,2,41,7.88,Contanti
6708,2021-03-28 12:56:01,Domenica,2,42,10.75,Contanti
