,Data,Settimana,CASSA,Numero,Importo,Pagamento
9762,2021-04-28 09:07:02,Mercoledì,2,1,1.29,Contanti
9763,2021-04-28 09:14:23,Mercoledì,2,2,13.76,Contanti
9764,2021-04-28 09:30:45,Mercoledì,2,3,67.32,Contanti
9765,2021-04-28 09:33:34,Mercoledì,2,4,18.25,Bancomat
9766,2021-04-28 09:36:10,Mercoledì,2,5,10.34,Contanti
9767,2021-04-28 09:45:18,Mercoledì,2,6,17.15,Contanti
9768,2021-04-28 10:06:28,Mercoledì,2,7,8.49,Bancomat
9769,2021-04-28 10:09:16,Mercoledì,2,8,1.18,Contanti
9770,2021-04-28 10:12:27,Mercoledì,2,9,2.49,Contanti
9771,2021-04-28 10:25:17,Mercoledì,2,10,34.26,Bancomat
9772,2021-04-28 10:31:18,Mercoledì,2,11,8.99,Contanti
9773,2021-04-28 10:32:54,Mercoledì,2,12,13.98,Contanti
9774,2021-04-28 10:43:40,Mercoledì,2,13,0.79,Contanti
9775,2021-04-28 10:46:48,Mercoledì,2,14,5.07,Contanti
9776,2021-04-28 10:56:30,Mercoledì,2,15,37.81,Contanti
9777,2021-04-28 10:59:24,Mercoledì,2,16,19.92,Contanti
9778,2021-04-28 11:05:43,Mercoledì,2,17,10.55,Bancomat
9779,2021-04-28 11:14:43,Mercoledì,2,18,4.66,Contanti
9780,2021-04-28 11:33:51,Mercoledì,2,19,7.76,Contanti
9781,2021-04-28 11:34:28,Mercoledì,2,20,2.5,Contanti
9782,2021-04-28 11:43:45,Mercoledì,2,21,8.59,Contanti
9783,2021-04-28 12:06:13,Mercoledì,2,22,22.05,Contanti
9784,2021-04-28 12:09:12,Mercoledì,2,23,72.2,Contanti
9785,2021-04-28 12:10:29,Mercoledì,2,24,4.76,Contanti
9786,2021-04-28 12:17:02,Mercoledì,2,25,6.15,Contanti
9787,2021-04-28 12:18:06,Mercoledì,2,26,9.84,Bancomat
9788,2021-04-28 12:28:50,Mercoledì,2,27,32.23,Bancomat
9789,2021-04-28 12:56:55,Mercoledì,2,28,8.07,Contanti
9790,2021-04-28 12:57:43,Mercoledì,2,29,8.99,Contanti
9791,2021-04-28 13:10:02,Mercoledì,2,30,2.0,Contanti
9792,2021-04-28 13:16:41,Mercoledì,2,31,11.98,Bancomat
9793,2021-04-28 13:26:32,Mercoledì,2,32,24.94,Contanti
9794,2021-04-28 13:41:42,Mercoledì,2,33,3.5,Contanti
9795,2021-04-28 13:45:07,Mercoledì,2,34,2.79,Contanti
9796,2021-04-28 13:51:11,Mercoledì,2,35,5.49,Contanti
9797,2021-04-28 14:22:31,Mercoledì,2,36,15.86,Contanti
9798,2021-04-28 14:33:16,Mercoledì,2,37,8.15,Contanti
9799,2021-04-28 14:34:05,Mercoledì,2,38,11.99,Bancomat
9800,2021-04-28 14:35:50,Mercoledì,2,39,14.25,Bancomat
9801,2021-04-28 14:37:33,Mercoledì,2,40,27.05,Contanti
9802,2021-04-28 14:41:04,Mercoledì,2,41,48.99,Contanti
9803,2021-04-28 14:41:38,Mercoledì,2,42,3.78,Bancomat
