,Data,Settimana,CASSA,Numero,Importo,Pagamento
12109,2021-05-16 10:15:54,Domenica,3,1,4.98,Contanti
12110,2021-05-16 10:25:20,Domenica,2,13,17.76,Contanti
12111,2021-05-16 10:25:45,Domenica,2,14,4.18,Contanti
12112,2021-05-16 10:27:11,Domenica,2,15,17.45,Contanti
12113,2021-05-16 10:32:54,Domenica,2,16,15.94,Contanti
12114,2021-05-16 10:35:10,Domenica,2,17,19.97,Contanti
12115,2021-05-16 10:37:29,Domenica,2,18,14.98,Bancomat
12116,2021-05-16 10:42:16,Domenica,2,19,7.99,Contanti
12117,2021-05-16 10:44:35,Domenica,2,20,5.99,Contanti
12118,2021-05-16 10:45:46,Domenica,2,21,3.87,Contanti
12119,2021-05-16 10:51:45,Domenica,2,22,13.55,Contanti
12120,2021-05-16 10:52:17,Domenica,2,23,5.99,Contanti
12121,2021-05-16 10:54:33,Domenica,2,24,11.86,Contanti
12122,2021-05-16 10:57:11,Domenica,2,25,12.36,Contanti
12123,2021-05-16 10:58:46,Domenica,2,26,2.99,Contanti
12124,2021-05-16 11:04:55,Domenica,2,27,49.93,Bancomat
12125,2021-05-16 11:05:08,Domenica,2,28,2.89,Contanti
12126,2021-05-16 11:05:39,Domenica,2,29,5.49,Contanti
12127,2021-05-16 11:06:58,Domenica,2,30,10.08,Contanti
12128,2021-05-16 11:07:17,Domenica,2,31,3.5,Contanti
12129,2021-05-16 11:17:31,Domenica,2,32,15.82,Bancomat
12130,2021-05-16 11:18:13,Domenica,2,33,6.15,Contanti
12131,2021-05-16 11:20:09,Domenica,2,34,2.49,Bancomat
12132,2021-05-16 11:26:06,Domenica,2,35,2.98,Contanti
12133,2021-05-16 11:29:29,Domenica,2,36,26.75,Contanti
12134,2021-05-16 11:31:57,Domenica,2,37,30.98,Bancomat
12135,2021-05-16 11:32:33,Domenica,2,38,4.99,Bancomat
12136,2021-05-16 11:32:56,Domenica,2,39,6.0,Contanti
12137,2021-05-16 11:34:17,Domenica,2,40,6.0,Contanti
12138,2021-05-16 11:43:17,Domenica,2,41,11.65,Contanti
12139,2021-05-16 11:50:07,Domenica,2,42,102.62,Bancomat
12140,2021-05-16 11:51:11,Domenica,2,43,1.14,Contanti
12141,2021-05-16 11:54:17,Domenica,2,44,21.03,Contanti
12142,2021-05-16 11:55:01,Domenica,2,45,17.55,Contanti
12143,2021-05-16 11:57:35,Domenica,2,46,33.53,Contanti
12144,2021-05-16 11:58:38,Domenica,2,47,7.57,Contanti
12145,2021-05-16 11:59:01,Domenica,2,48,2.49,Contanti
12146,2021-05-16 11:59:56,Domenica,2,49,17.25,Bancomat
12147,2021-05-16 12:00:37,Domenica,2,50,5.1,Contanti
12148,2021-05-16 12:03:40,Domenica,2,51,36.25,Contanti
12149,2021-05-16 12:05:52,Domenica,2,52,47.04,Bancomat
12150,2021-05-16 12:06:43,Domenica,2,53,5.98,Contanti
12151,2021-05-16 12:09:46,Domenica,2,54,18.55,Contanti
12152,2021-05-16 12:11:11,Domenica,2,55,8.97,Contanti
12153,2021-05-16 12:12:08,Domenica,2,56,28.44,Bancomat
12154,2021-05-16 12:14:43,Domenica,2,57,8.76,Bancomat
12155,2021-05-16 12:15:16,Domenica,2,58,8.99,Contanti
12156,2021-05-16 12:16:15,Domenica,2,59,3.59,Contanti
12157,2021-05-16 12:18:09,Domenica,2,60,23.44,Contanti
12158,2021-05-16 12:18:56,Domenica,2,61,0.69,Contanti
12159,2021-05-16 12:20:55,Domenica,2,62,42.2,Contanti
12160,2021-05-16 12:22:34,Domenica,2,63,18.23,Contanti
12161,2021-05-16 12:26:55,Domenica,2,64,8.98,Contanti
12162,2021-05-16 12:32:06,Domenica,2,65,2.5,Contanti
12163,2021-05-16 12:38:15,Domenica,2,66,3.59,Contanti
12164,2021-05-16 12:41:11,Domenica,2,67,56.0,Contanti
12165,2021-05-16 12:58:31,Domenica,2,68,6.78,Contanti
12166,2021-05-16 13:07:16,Domenica,2,69,7.58,Contanti
