,Data,Settimana,CASSA,Numero,Importo,Pagamento
4440,2021-03-08 09:20:42,Lunedì,2,1,5.59,Contanti
4441,2021-03-08 09:45:48,Lunedì,2,2,4.57,Contanti
4442,2021-03-08 09:55:27,Lunedì,2,3,55.85,Contanti
4443,2021-03-08 09:59:28,Lunedì,2,4,13.0,Contanti
4444,2021-03-08 10:04:22,Lunedì,2,5,3.17,Contanti
4445,2021-03-08 10:04:54,Lunedì,2,6,2.08,Contanti
4446,2021-03-08 10:06:13,Lunedì,2,7,9.08,Contanti
4447,2021-03-08 10:08:26,Lunedì,2,8,21.42,Contanti
4448,2021-03-08 10:10:20,Lunedì,2,9,34.74,Contanti
4449,2021-03-08 10:11:10,Lunedì,2,10,5.47,Contanti
4450,2021-03-08 10:12:05,Lunedì,2,11,13.17,Contanti
4451,2021-03-08 10:30:22,Lunedì,2,12,8.37,Contanti
4452,2021-03-08 10:38:50,Lunedì,2,13,10.09,Contanti
4453,2021-03-08 10:39:57,Lunedì,2,14,1.99,Contanti
4454,2021-03-08 10:56:50,Lunedì,2,15,1.0,Contanti
4455,2021-03-08 11:01:42,Lunedì,2,16,22.93,Bancomat
4456,2021-03-08 11:05:41,Lunedì,2,17,1.0,Contanti
4457,2021-03-08 11:06:16,Lunedì,2,18,5.48,Contanti
4458,2021-03-08 11:12:52,Lunedì,2,19,18.98,Bancomat
4459,2021-03-08 11:17:31,Lunedì,2,20,14.88,Bancomat
4460,2021-03-08 11:18:26,Lunedì,2,21,23.0,Contanti
4461,2021-03-08 11:19:51,Lunedì,2,22,11.98,Bancomat
4462,2021-03-08 11:20:37,Lunedì,2,23,29.64,Contanti
4463,2021-03-08 11:26:48,Lunedì,2,24,24.99,Contanti
4464,2021-03-08 11:32:47,Lunedì,2,25,4.99,Bancomat
4465,2021-03-08 11:35:55,Lunedì,2,26,20.95,Contanti
4466,2021-03-08 11:50:04,Lunedì,2,27,10.98,Contanti
4467,2021-03-08 11:50:23,Lunedì,2,28,2.79,Contanti
4468,2021-03-08 11:50:56,Lunedì,2,29,5.56,Bancomat
4469,2021-03-08 12:01:05,Lunedì,2,30,2.49,Contanti
4470,2021-03-08 12:03:22,Lunedì,2,31,3.79,Contanti
4471,2021-03-08 12:06:12,Lunedì,2,32,16.58,Contanti
4472,2021-03-08 12:06:49,Lunedì,2,33,4.88,Contanti
4473,2021-03-08 12:08:03,Lunedì,2,34,6.99,Bancomat
4474,2021-03-08 12:09:08,Lunedì,2,35,22.97,Bancomat
4475,2021-03-08 12:20:18,Lunedì,2,36,19.18,Contanti
4476,2021-03-08 12:29:23,Lunedì,2,37,10.98,Contanti
4477,2021-03-08 12:37:08,Lunedì,2,38,29.72,Contanti
4478,2021-03-08 12:37:55,Lunedì,2,39,5.98,Contanti
4479,2021-03-08 12:39:33,Lunedì,2,40,22.72,Bancomat
4480,2021-03-08 12:41:50,Lunedì,2,41,17.06,Contanti
4481,2021-03-08 13:13:04,Lunedì,2,42,9.98,Contanti
4482,2021-03-08 13:24:42,Lunedì,2,43,5.39,Contanti
4483,2021-03-08 13:40:00,Lunedì,2,44,3.55,Contanti
4484,2021-03-08 13:52:18,Lunedì,2,45,2.99,Contanti
4485,2021-03-08 13:58:09,Lunedì,2,46,46.48,Bancomat
4486,2021-03-08 14:03:38,Lunedì,2,47,12.97,Bancomat
4487,2021-03-08 14:06:32,Lunedì,2,48,3.48,Contanti
4488,2021-03-08 14:15:28,Lunedì,2,49,49.73,Contanti
4489,2021-03-08 14:25:53,Lunedì,2,50,19.99,Contanti
4490,2021-03-08 14:32:05,Lunedì,2,51,18.75,Contanti
4491,2021-03-08 14:36:24,Lunedì,2,52,3.69,Contanti
4492,2021-03-08 14:39:42,Lunedì,2,53,26.94,Bancomat
4493,2021-03-08 14:43:40,Lunedì,2,54,1.99,Bancomat
4494,2021-03-08 14:54:38,Lunedì,2,55,27.02,Bancomat
4495,2021-03-08 14:55:09,Lunedì,2,56,3.18,Bancomat
4496,2021-03-08 14:56:52,Lunedì,2,57,2.99,Contanti
4497,2021-03-08 14:57:49,Lunedì,2,58,8.18,Contanti
4498,2021-03-08 15:01:33,Lunedì,2,59,31.75,Contanti
4499,2021-03-08 15:23:26,Lunedì,2,60,10.55,Contanti
4500,2021-03-08 15:32:21,Lunedì,2,61,25.33,Bancomat
4501,2021-03-08 15:32:59,Lunedì,2,62,2.99,Contanti
4502,2021-03-08 15:53:42,Lunedì,2,63,30.99,Contanti
4503,2021-03-08 16:37:48,Lunedì,2,64,2.49,Contanti
4504,2021-03-08 16:57:31,Lunedì,2,65,52.44,Bancomat
4505,2021-03-08 16:58:40,Lunedì,2,66,11.76,Contanti
4506,2021-03-08 17:02:19,Lunedì,2,67,10.97,Bancomat
4507,2021-03-08 17:05:06,Lunedì,2,68,24.01,Bancomat
4508,2021-03-08 17:12:00,Lunedì,2,69,13.14,Contanti
4509,2021-03-08 17:19:13,Lunedì,2,70,19.71,Bancomat
4510,2021-03-08 17:20:32,Lunedì,2,71,7.66,Contanti
4511,2021-03-08 17:27:34,Lunedì,2,72,4.0,Contanti
4512,2021-03-08 17:29:39,Lunedì,2,73,11.97,Bancomat
4513,2021-03-08 17:30:31,Lunedì,2,74,14.75,Contanti
4514,2021-03-08 17:31:44,Lunedì,2,75,18.42,Contanti
4515,2021-03-08 17:34:00,Lunedì,2,76,16.46,Bancomat
4516,2021-03-08 17:35:15,Lunedì,2,77,16.16,Contanti
4517,2021-03-08 17:40:34,Lunedì,2,78,1.49,Contanti
4518,2021-03-08 17:44:49,Lunedì,2,79,36.61,Contanti
4519,2021-03-08 17:47:00,Lunedì,2,80,5.98,Bancomat
4520,2021-03-08 17:47:53,Lunedì,2,81,2.69,Contanti
4521,2021-03-08 18:10:07,Lunedì,2,82,7.69,Bancomat
4522,2021-03-08 18:11:56,Lunedì,2,83,26.21,Bancomat
4523,2021-03-08 18:12:53,Lunedì,2,84,12.43,Bancomat
4524,2021-03-08 18:16:38,Lunedì,2,85,0.59,Contanti
4525,2021-03-08 18:39:32,Lunedì,2,86,41.78,Bancomat
4526,2021-03-08 18:41:49,Lunedì,2,87,38.63,Bancomat
4527,2021-03-08 18:43:30,Lunedì,2,88,23.65,Bancomat
4528,2021-03-08 18:47:00,Lunedì,2,89,5.26,Bancomat
4529,2021-03-08 18:47:44,Lunedì,2,90,9.56,Bancomat
4530,2021-03-08 18:54:24,Lunedì,2,91,105.3,Contanti
4531,2021-03-08 19:00:38,Lunedì,2,92,6.99,Contanti
4532,2021-03-08 19:07:27,Lunedì,2,93,6.55,Contanti
4533,2021-03-08 19:10:00,Lunedì,2,94,13.65,Contanti
4534,2021-03-08 19:21:32,Lunedì,2,95,26.82,Contanti
