,Data,Settimana,CASSA,Numero,Importo,Pagamento
481,2021-01-27 09:57:21,Mercoledì,2,1,8.55,Contanti
482,2021-01-27 09:59:44,Mercoledì,2,2,13.23,Contanti
483,2021-01-27 10:03:54,Mercoledì,2,3,5.99,Contanti
484,2021-01-27 10:05:35,Mercoledì,2,4,5.48,Contanti
485,2021-01-27 10:06:13,Mercoledì,2,5,4.68,Contanti
486,2021-01-27 10:18:13,Mercoledì,2,6,20.53,Contanti
487,2021-01-27 10:33:50,Mercoledì,2,7,41.84,Contanti
488,2021-01-27 10:39:39,Mercoledì,2,8,4.79,Contanti
489,2021-01-27 10:41:51,Mercoledì,2,9,2.0,Contanti
490,2021-01-27 10:47:27,Mercoledì,2,10,15.99,Contanti
491,2021-01-27 10:54:14,Mercoledì,2,11,13.07,Bancomat
492,2021-01-27 10:57:05,Mercoledì,2,12,9.17,Contanti
493,2021-01-27 11:01:36,Mercoledì,2,13,48.23,Contanti
494,2021-01-27 11:08:25,Mercoledì,2,14,33.0,Bancomat
495,2021-01-27 11:21:05,Mercoledì,2,15,49.43,Bancomat
496,2021-01-27 11:27:43,Mercoledì,2,16,6.99,Contanti
497,2021-01-27 11:32:46,Mercoledì,2,17,11.95,Contanti
498,2021-01-27 11:40:27,Mercoledì,2,18,9.85,Contanti
499,2021-01-27 11:41:04,Mercoledì,2,19,6.98,Contanti
500,2021-01-27 11:42:29,Mercoledì,2,20,13.54,Contanti
501,2021-01-27 11:54:17,Mercoledì,2,21,14.97,Bancomat
502,2021-01-27 12:01:25,Mercoledì,2,22,5.17,Contanti
503,2021-01-27 12:08:18,Mercoledì,2,23,36.36,Bancomat
504,2021-01-27 12:09:43,Mercoledì,2,24,8.56,Contanti
505,2021-01-27 12:12:56,Mercoledì,2,25,16.08,Contanti
506,2021-01-27 12:15:43,Mercoledì,2,26,6.28,Contanti
507,2021-01-27 12:16:24,Mercoledì,2,27,3.98,Contanti
508,2021-01-27 12:18:11,Mercoledì,2,28,4.98,Contanti
509,2021-01-27 12:31:18,Mercoledì,2,29,10.08,Contanti
510,2021-01-27 12:34:29,Mercoledì,2,30,36.66,Contanti
511,2021-01-27 12:54:38,Mercoledì,2,31,7.98,Contanti
512,2021-01-27 13:14:55,Mercoledì,2,32,20.26,Contanti
513,2021-01-27 13:33:59,Mercoledì,2,33,5.55,Contanti
514,2021-01-27 14:19:38,Mercoledì,2,34,20.06,Bancomat
515,2021-01-27 14:19:53,Mercoledì,2,35,9.99,Contanti
516,2021-01-27 14:24:04,Mercoledì,2,36,1.59,Contanti
517,2021-01-27 14:32:26,Mercoledì,2,37,17.65,Contanti
518,2021-01-27 14:43:53,Mercoledì,2,38,3.49,Contanti
519,2021-01-27 14:50:48,Mercoledì,2,39,3.28,Bancomat
520,2021-01-27 15:33:47,Mercoledì,2,40,17.16,Bancomat
521,2021-01-27 15:41:13,Mercoledì,2,41,2.69,Contanti
522,2021-01-27 15:49:58,Mercoledì,2,42,31.0,Contanti
523,2021-01-27 15:50:46,Mercoledì,2,43,6.65,Contanti
524,2021-01-27 15:55:36,Mercoledì,2,44,12.57,Contanti
525,2021-01-27 15:59:03,Mercoledì,2,45,3.99,Contanti
526,2021-01-27 16:02:36,Mercoledì,2,46,12.66,Bancomat
527,2021-01-27 16:15:09,Mercoledì,2,47,62.51,Bancomat
528,2021-01-27 16:44:25,Mercoledì,2,48,14.15,Contanti
529,2021-01-27 16:49:07,Mercoledì,2,49,14.55,Contanti
530,2021-01-27 16:53:18,Mercoledì,2,50,2.0,Contanti
531,2021-01-27 16:55:25,Mercoledì,2,51,41.27,Bancomat
532,2021-01-27 16:59:18,Mercoledì,2,52,24.25,Contanti
533,2021-01-27 17:03:05,Mercoledì,2,53,12.28,Contanti
534,2021-01-27 17:05:00,Mercoledì,2,54,6.37,Contanti
