,Data,Settimana,CASSA,Numero,Importo,Pagamento
12460,2021-05-18 09:31:03,Martedì,2,1,40.58,Bancomat
12461,2021-05-18 09:31:16,Martedì,2,2,1.49,Contanti
12462,2021-05-18 09:37:47,Martedì,2,3,11.98,Contanti
12463,2021-05-18 09:46:50,Martedì,2,4,47.02,Bancomat
12464,2021-05-18 09:54:03,Martedì,2,5,42.9,Contanti
12465,2021-05-18 09:55:33,Martedì,2,6,15.55,Contanti
12466,2021-05-18 09:55:57,Martedì,2,7,8.35,Contanti
12467,2021-05-18 09:57:04,Martedì,2,8,8.25,Contanti
12468,2021-05-18 10:04:05,Martedì,2,9,8.98,Contanti
12469,2021-05-18 10:08:09,Martedì,2,10,71.91,Contanti
12470,2021-05-18 10:17:40,Martedì,2,11,24.06,Bancomat
12471,2021-05-18 10:21:21,Martedì,2,12,31.93,Contanti
12472,2021-05-18 10:24:52,Martedì,2,13,13.34,Contanti
12473,2021-05-18 10:26:28,Martedì,2,14,24.94,Contanti
12474,2021-05-18 10:27:39,Martedì,2,15,5.15,Contanti
12475,2021-05-18 10:28:06,Martedì,2,16,11.98,Contanti
12476,2021-05-18 10:28:41,Martedì,2,17,0.69,Contanti
12477,2021-05-18 10:29:28,Martedì,2,18,6.28,Contanti
12478,2021-05-18 10:31:30,Martedì,2,19,22.05,Contanti
12479,2021-05-18 10:32:02,Martedì,2,20,1.49,Contanti
12480,2021-05-18 10:32:50,Martedì,2,21,2.89,Contanti
12481,2021-05-18 10:37:48,Martedì,2,22,25.07,Bancomat
12482,2021-05-18 10:46:34,Martedì,2,23,17.8,Contanti
12483,2021-05-18 10:55:49,Martedì,2,24,32.42,Bancomat
12484,2021-05-18 10:57:46,Martedì,2,25,26.24,Contanti
12485,2021-05-18 11:00:22,Martedì,2,26,5.49,Contanti
12486,2021-05-18 11:06:01,Martedì,2,27,14.55,Contanti
12487,2021-05-18 11:07:32,Martedì,2,28,11.65,Contanti
12488,2021-05-18 11:08:16,Martedì,2,29,4.87,Bancomat
12489,2021-05-18 11:09:47,Martedì,2,30,6.55,Contanti
12490,2021-05-18 11:30:29,Martedì,2,31,11.56,Contanti
12491,2021-05-18 11:31:47,Martedì,2,32,19.04,Contanti
12492,2021-05-18 11:36:27,Martedì,2,33,2.99,Contanti
12493,2021-05-18 12:00:33,Martedì,2,34,12.96,Contanti
12494,2021-05-18 12:02:29,Martedì,2,35,1.69,Contanti
12495,2021-05-18 12:04:12,Martedì,2,36,1.89,Bancomat
12496,2021-05-18 12:14:20,Martedì,2,37,6.98,Contanti
12497,2021-05-18 12:36:07,Martedì,2,38,0.49,Contanti
12498,2021-05-18 12:37:15,Martedì,2,39,4.0,Contanti
12499,2021-05-18 12:44:47,Martedì,2,40,4.0,Contanti
12500,2021-05-18 12:47:38,Martedì,2,41,17.62,Contanti
12501,2021-05-18 12:50:54,Martedì,2,42,5.16,Contanti
12502,2021-05-18 12:51:49,Martedì,2,43,22.46,Bancomat
12503,2021-05-18 12:52:08,Martedì,2,44,3.99,Contanti
12504,2021-05-18 12:58:59,Martedì,2,45,3.68,Bancomat
12505,2021-05-18 13:12:28,Martedì,2,46,49.25,Bancomat
