,Data,Settimana,CASSA,Numero,Importo,Pagamento
13651,2021-05-27 09:12:04,Giovedì,2,1,6.98,Contanti
13652,2021-05-27 09:37:01,Giovedì,2,2,19.75,Contanti
13653,2021-05-27 09:40:32,Giovedì,2,3,25.0,Contanti
13654,2021-05-27 09:50:27,Giovedì,2,4,21.61,Bancomat
13655,2021-05-27 10:00:57,Giovedì,2,5,11.09,Contanti
13656,2021-05-27 10:04:23,Giovedì,2,6,16.16,Contanti
13657,2021-05-27 10:05:45,Giovedì,2,7,4.0,Contanti
13658,2021-05-27 10:07:41,Giovedì,2,8,3.98,Contanti
13659,2021-05-27 10:10:21,Giovedì,2,9,13.26,Bancomat
13660,2021-05-27 10:17:07,Giovedì,2,10,15.06,Bancomat
13661,2021-05-27 10:31:07,Giovedì,2,11,27.06,Contanti
13662,2021-05-27 10:36:57,Giovedì,2,12,8.99,Contanti
13663,2021-05-27 10:43:03,Giovedì,2,13,15.99,Bancomat
13664,2021-05-27 10:43:30,Giovedì,2,14,4.39,Contanti
13665,2021-05-27 10:57:05,Giovedì,2,15,1.0,Contanti
13666,2021-05-27 11:09:01,Giovedì,2,16,31.55,Bancomat
13667,2021-05-27 11:25:27,Giovedì,2,17,19.99,Bancomat
13668,2021-05-27 11:27:07,Giovedì,2,18,4.99,Contanti
13669,2021-05-27 11:30:20,Giovedì,2,19,17.87,Contanti
13670,2021-05-27 11:32:15,Giovedì,2,20,29.89,Contanti
13671,2021-05-27 11:36:20,Giovedì,2,21,38.95,Contanti
13672,2021-05-27 11:46:55,Giovedì,2,22,6.99,Contanti
13673,2021-05-27 11:50:46,Giovedì,2,23,18.34,Bancomat
13674,2021-05-27 11:53:48,Giovedì,2,24,22.35,Bancomat
13675,2021-05-27 11:56:50,Giovedì,2,25,11.98,Contanti
13676,2021-05-27 11:58:13,Giovedì,2,26,16.23,Bancomat
13677,2021-05-27 12:00:01,Giovedì,2,27,20.55,Contanti
13678,2021-05-27 12:07:45,Giovedì,2,28,51.03,Contanti
13679,2021-05-27 12:14:37,Giovedì,2,29,18.42,Contanti
13680,2021-05-27 12:18:27,Giovedì,2,30,35.25,Bancomat
13681,2021-05-27 12:20:16,Giovedì,2,31,12.16,Bancomat
13682,2021-05-27 12:21:18,Giovedì,2,32,18.09,Contanti
13683,2021-05-27 12:30:50,Giovedì,2,33,2.79,Contanti
13684,2021-05-27 12:34:36,Giovedì,2,34,8.65,Contanti
13685,2021-05-27 12:35:36,Giovedì,2,35,10.0,Contanti
13686,2021-05-27 12:40:12,Giovedì,2,36,7.97,Bancomat
13687,2021-05-27 12:41:11,Giovedì,2,37,5.77,Contanti
13688,2021-05-27 12:43:42,Giovedì,2,38,1.0,Contanti
13689,2021-05-27 12:45:05,Giovedì,2,39,17.8,Contanti
13690,2021-05-27 12:49:18,Giovedì,2,40,18.39,Bancomat
13691,2021-05-27 12:59:20,Giovedì,2,41,10.48,Contanti
13692,2021-05-27 13:04:31,Giovedì,2,42,26.84,Contanti
13693,2021-05-27 13:05:13,Giovedì,2,43,11.46,Contanti
13694,2021-05-27 13:30:42,Giovedì,2,44,1.99,Contanti
13695,2021-05-27 13:43:49,Giovedì,2,45,34.58,Contanti
13696,2021-05-27 14:06:23,Giovedì,2,46,6.95,Contanti
13697,2021-05-27 14:10:22,Giovedì,2,47,6.08,Contanti
13698,2021-05-27 14:14:40,Giovedì,2,48,10.35,Bancomat
13699,2021-05-27 14:17:02,Giovedì,2,49,1.0,Contanti
13700,2021-05-27 14:25:29,Giovedì,2,50,62.02,Bancomat
13701,2021-05-27 14:38:57,Giovedì,2,51,2.88,Contanti
13702,2021-05-27 14:41:18,Giovedì,2,52,1.0,Contanti
13703,2021-05-27 14:42:13,Giovedì,2,53,8.97,Bancomat
13704,2021-05-27 14:42:50,Giovedì,2,54,5.58,Bancomat
13705,2021-05-27 14:52:03,Giovedì,2,55,18.45,Contanti
13706,2021-05-27 14:53:14,Giovedì,2,56,4.85,Contanti
13707,2021-05-27 14:58:04,Giovedì,2,57,38.69,Bancomat
13708,2021-05-27 15:07:18,Giovedì,2,58,14.9,Contanti
13709,2021-05-27 15:17:22,Giovedì,2,59,3.0,Contanti
13710,2021-05-27 15:24:54,Giovedì,2,60,123.11,Contanti
