,Data,Settimana,CASSA,Numero,Importo,Pagamento
1879,2021-02-10 09:19:22,Mercoledì,2,1,8.99,Contanti
1880,2021-02-10 09:26:05,Mercoledì,2,2,18.06,Contanti
1881,2021-02-10 09:32:28,Mercoledì,2,3,74.11,Bancomat
1882,2021-02-10 09:40:59,Mercoledì,2,4,16.99,Contanti
1883,2021-02-10 09:53:18,Mercoledì,2,5,1.0,Contanti
1884,2021-02-10 09:54:53,Mercoledì,2,6,5.98,Contanti
1885,2021-02-10 09:59:05,Mercoledì,2,7,16.28,Bancomat
1886,2021-02-10 10:04:07,Mercoledì,2,8,3.98,Contanti
1887,2021-02-10 10:09:03,Mercoledì,2,9,3.38,Contanti
1888,2021-02-10 10:17:47,Mercoledì,2,10,30.75,Contanti
1889,2021-02-10 10:19:04,Mercoledì,2,11,28.71,Bancomat
1890,2021-02-10 10:19:43,Mercoledì,2,12,37.99,Bancomat
1891,2021-02-10 10:21:44,Mercoledì,2,13,23.95,Contanti
1892,2021-02-10 10:23:03,Mercoledì,2,14,17.95,Contanti
1893,2021-02-10 10:23:24,Mercoledì,2,15,5.99,Contanti
1894,2021-02-10 10:24:17,Mercoledì,2,16,6.73,Contanti
1895,2021-02-10 10:25:57,Mercoledì,2,17,3.99,Contanti
1896,2021-02-10 10:33:37,Mercoledì,2,18,3.38,Contanti
1897,2021-02-10 10:36:00,Mercoledì,2,19,10.68,Contanti
1898,2021-02-10 10:36:39,Mercoledì,2,20,2.99,Contanti
1899,2021-02-10 10:55:09,Mercoledì,2,21,4.18,Contanti
1900,2021-02-10 11:07:00,Mercoledì,2,22,14.75,Contanti
1901,2021-02-10 11:08:36,Mercoledì,2,23,23.34,Bancomat
1902,2021-02-10 11:22:48,Mercoledì,2,24,17.55,Bancomat
1903,2021-02-10 11:26:18,Mercoledì,2,25,24.29,Bancomat
1904,2021-02-10 11:28:51,Mercoledì,2,26,41.34,Bancomat
1905,2021-02-10 11:36:36,Mercoledì,2,27,66.57,Bancomat
1906,2021-02-10 11:37:38,Mercoledì,2,28,12.53,Bancomat
1907,2021-02-10 11:47:16,Mercoledì,2,29,6.48,Contanti
1908,2021-02-10 11:49:54,Mercoledì,2,30,15.75,Bancomat
1909,2021-02-10 12:02:30,Mercoledì,2,31,22.9,Contanti
1910,2021-02-10 12:04:29,Mercoledì,2,32,8.98,Bancomat
1911,2021-02-10 12:11:47,Mercoledì,2,33,6.48,Contanti
1912,2021-02-10 12:13:47,Mercoledì,2,34,13.85,Contanti
1913,2021-02-10 12:40:16,Mercoledì,2,35,7.68,Contanti
1914,2021-02-10 12:54:33,Mercoledì,2,36,4.95,Contanti
1915,2021-02-10 12:58:27,Mercoledì,2,37,22.24,Contanti
1916,2021-02-10 13:05:21,Mercoledì,2,38,14.95,Contanti
1917,2021-02-10 13:10:13,Mercoledì,2,39,12.16,Contanti
1918,2021-02-10 13:14:02,Mercoledì,2,40,24.32,Contanti
1919,2021-02-10 13:45:25,Mercoledì,2,41,2.99,Contanti
1920,2021-02-10 13:47:58,Mercoledì,2,42,3.99,Contanti
1921,2021-02-10 13:50:23,Mercoledì,2,43,2.0,Contanti
1922,2021-02-10 14:10:00,Mercoledì,2,44,7.07,Contanti
1923,2021-02-10 14:38:23,Mercoledì,2,45,7.07,Contanti
1924,2021-02-10 14:47:00,Mercoledì,2,46,15.08,Contanti
1925,2021-02-10 14:52:58,Mercoledì,2,47,4.78,Contanti
1926,2021-02-10 14:55:14,Mercoledì,2,48,9.98,Contanti
1927,2021-02-10 14:56:42,Mercoledì,2,49,1.59,Contanti
1928,2021-02-10 14:57:06,Mercoledì,2,50,4.98,Contanti
1929,2021-02-10 15:06:21,Mercoledì,2,51,11.16,Contanti
1930,2021-02-10 15:08:10,Mercoledì,2,52,1.0,Contanti
1931,2021-02-10 15:36:16,Mercoledì,2,53,19.64,Contanti
1932,2021-02-10 15:47:00,Mercoledì,2,54,11.45,Contanti
1933,2021-02-10 15:54:45,Mercoledì,2,55,18.99,Bancomat
1934,2021-02-10 15:57:19,Mercoledì,2,56,5.97,Contanti
1935,2021-02-10 15:57:45,Mercoledì,2,57,2.0,Contanti
1936,2021-02-10 15:58:10,Mercoledì,2,58,11.95,Contanti
1937,2021-02-10 16:06:06,Mercoledì,2,59,15.64,Contanti
1938,2021-02-10 16:07:20,Mercoledì,2,60,11.95,Contanti
1939,2021-02-10 16:08:34,Mercoledì,2,61,3.99,Contanti
1940,2021-02-10 16:13:32,Mercoledì,2,62,49.95,Contanti
1941,2021-02-10 16:20:28,Mercoledì,2,63,4.0,Contanti
1942,2021-02-10 16:35:45,Mercoledì,2,64,11.96,Bancomat
1943,2021-02-10 16:37:08,Mercoledì,2,65,1.59,Contanti
1944,2021-02-10 17:01:01,Mercoledì,2,66,17.26,Contanti
1945,2021-02-10 17:02:27,Mercoledì,2,67,4.99,Contanti
1946,2021-02-10 17:10:29,Mercoledì,2,68,15.08,Bancomat
1947,2021-02-10 17:17:32,Mercoledì,2,69,28.75,Contanti
1948,2021-02-10 17:18:00,Mercoledì,2,70,14.98,Contanti
1949,2021-02-10 17:19:51,Mercoledì,2,71,57.28,Bancomat
1950,2021-02-10 17:21:14,Mercoledì,2,72,52.89,Contanti
1951,2021-02-10 17:27:19,Mercoledì,2,73,16.03,Contanti
1952,2021-02-10 17:29:42,Mercoledì,2,74,12.25,Contanti
1953,2021-02-10 17:33:04,Mercoledì,2,75,6.98,Contanti
1954,2021-02-10 17:35:31,Mercoledì,2,76,5.49,Bancomat
1955,2021-02-10 17:39:33,Mercoledì,2,77,26.99,Contanti
1956,2021-02-10 17:41:15,Mercoledì,2,78,43.53,Contanti
1957,2021-02-10 17:43:57,Mercoledì,2,79,11.95,Contanti
1958,2021-02-10 17:50:18,Mercoledì,2,80,25.95,Contanti
1959,2021-02-10 17:56:08,Mercoledì,2,81,37.0,Contanti
1960,2021-02-10 17:57:11,Mercoledì,2,82,30.0,Contanti
1961,2021-02-10 18:17:28,Mercoledì,2,83,4.99,Bancomat
1962,2021-02-10 18:25:25,Mercoledì,2,84,9.25,Contanti
1963,2021-02-10 18:29:33,Mercoledì,2,85,6.48,Contanti
1964,2021-02-10 18:34:52,Mercoledì,2,86,20.48,Bancomat
1965,2021-02-10 18:46:54,Mercoledì,2,87,3.99,Contanti
1966,2021-02-10 18:51:43,Mercoledì,2,88,14.73,Contanti
1967,2021-02-10 19:05:55,Mercoledì,2,89,43.85,Contanti
1968,2021-02-10 19:06:42,Mercoledì,2,90,11.65,Contanti
1969,2021-02-10 19:09:52,Mercoledì,2,91,3.99,Contanti
1970,2021-02-10 19:22:44,Mercoledì,2,92,19.1,Contanti
1971,2021-02-10 19:24:19,Mercoledì,2,93,11.58,Bancomat
1972,2021-02-10 19:36:14,Mercoledì,2,94,8.99,Contanti
