,Data,Settimana,CASSA,Numero,Importo,Pagamento
10492,2021-05-04 09:58:40,Martedì,2,1,0.01,Contanti
10493,2021-05-04 10:05:46,Martedì,2,2,0.51,Contanti
10494,2021-05-04 10:07:01,Martedì,2,3,6.48,Contanti
10495,2021-05-04 10:28:32,Martedì,2,4,84.51,Bancomat
10496,2021-05-04 10:29:34,Martedì,2,5,7.64,Contanti
10497,2021-05-04 10:30:12,Martedì,2,6,1.49,Contanti
10498,2021-05-04 10:31:20,Martedì,2,7,12.07,Contanti
10499,2021-05-04 10:53:18,Martedì,2,8,31.3,Contanti
10500,2021-05-04 10:54:01,Martedì,2,9,7.48,Contanti
10501,2021-05-04 10:58:27,Martedì,2,10,4.99,Contanti
10502,2021-05-04 11:00:30,Martedì,2,11,12.36,Contanti
10503,2021-05-04 11:02:32,Martedì,2,12,20.04,Contanti
10504,2021-05-04 11:05:57,Martedì,2,13,4.25,Contanti
10505,2021-05-04 11:06:58,Martedì,2,14,18.54,Bancomat
10506,2021-05-04 11:08:16,Martedì,2,15,14.98,Contanti
10507,2021-05-04 11:18:45,Martedì,2,16,6.0,Contanti
10508,2021-05-04 11:20:57,Martedì,2,17,75.88,Bancomat
10509,2021-05-04 11:22:34,Martedì,2,18,19.36,Bancomat
10510,2021-05-04 11:25:49,Martedì,2,19,0.0,Contanti
10511,2021-05-04 11:29:39,Martedì,2,20,15.07,Contanti
10512,2021-05-04 11:33:51,Martedì,2,21,2.0,Bancomat
10513,2021-05-04 11:38:05,Martedì,2,22,7.99,Contanti
10514,2021-05-04 11:44:23,Martedì,2,23,2.99,Contanti
10515,2021-05-04 11:49:01,Martedì,2,24,9.07,Bancomat
10516,2021-05-04 11:53:18,Martedì,2,25,12.49,Contanti
10517,2021-05-04 11:53:54,Martedì,2,26,13.18,Contanti
10518,2021-05-04 11:55:17,Martedì,2,27,12.9,Contanti
10519,2021-05-04 11:56:21,Martedì,2,28,22.45,Bancomat
10520,2021-05-04 11:59:47,Martedì,2,29,4.99,Contanti
10521,2021-05-04 12:00:52,Martedì,2,30,4.48,Contanti
10522,2021-05-04 12:05:09,Martedì,2,31,2.99,Bancomat
10523,2021-05-04 12:16:02,Martedì,2,32,8.58,Contanti
10524,2021-05-04 12:25:39,Martedì,2,33,101.75,Bancomat
10525,2021-05-04 12:26:39,Martedì,2,34,10.25,Bancomat
10526,2021-05-04 12:27:40,Martedì,2,35,27.23,Bancomat
10527,2021-05-04 12:43:53,Martedì,2,36,3.08,Contanti
10528,2021-05-04 12:46:17,Martedì,2,37,16.09,Bancomat
10529,2021-05-04 12:49:33,Martedì,2,38,22.05,Contanti
10530,2021-05-04 13:02:31,Martedì,2,39,3.99,Contanti
10531,2021-05-04 13:11:02,Martedì,2,40,0.69,Contanti
10532,2021-05-04 13:12:03,Martedì,2,41,12.23,Contanti
10533,2021-05-04 13:13:19,Martedì,2,42,4.88,Bancomat
10534,2021-05-04 13:13:43,Martedì,2,43,3.98,Contanti
10535,2021-05-04 13:23:07,Martedì,2,44,138.61,Bancomat
10536,2021-05-04 13:36:17,Martedì,2,45,8.35,Contanti
10537,2021-05-04 13:39:57,Martedì,2,46,1.39,Contanti
10538,2021-05-04 13:44:22,Martedì,2,47,13.66,Bancomat
10539,2021-05-04 14:25:50,Martedì,2,48,0.98,Contanti
10540,2021-05-04 14:32:01,Martedì,2,49,9.98,Bancomat
10541,2021-05-04 14:39:00,Martedì,2,50,20.94,Contanti
10542,2021-05-04 14:43:07,Martedì,2,51,9.98,Contanti
10543,2021-05-04 15:07:27,Martedì,2,52,3.28,Contanti
10544,2021-05-04 15:10:05,Martedì,2,53,17.55,Contanti
10545,2021-05-04 15:11:05,Martedì,2,54,16.08,Contanti
10546,2021-05-04 15:32:49,Martedì,2,55,2.0,Contanti
10547,2021-05-04 15:35:53,Martedì,2,56,21.53,Contanti
10548,2021-05-04 15:38:42,Martedì,2,57,13.49,Contanti
10549,2021-05-04 15:39:49,Martedì,2,58,11.56,Bancomat
10550,2021-05-04 15:40:07,Martedì,2,59,0.1,Contanti
10551,2021-05-04 15:53:34,Martedì,2,60,9.98,Bancomat
10552,2021-05-04 15:54:01,Martedì,2,61,2.49,Contanti
10553,2021-05-04 15:56:46,Martedì,2,62,8.84,Contanti
10554,2021-05-04 15:57:51,Martedì,2,63,0.0,Contanti
10555,2021-05-04 16:06:01,Martedì,2,64,5.85,Contanti
10556,2021-05-04 16:13:15,Martedì,2,65,11.97,Contanti
10557,2021-05-04 16:14:44,Martedì,2,66,11.84,Bancomat
10558,2021-05-04 16:16:37,Martedì,2,67,1.59,Contanti
10559,2021-05-04 16:17:29,Martedì,2,68,12.95,Contanti
10560,2021-05-04 16:17:56,Martedì,2,69,2.99,Contanti
10561,2021-05-04 16:27:33,Martedì,2,70,126.79,Contanti
10562,2021-05-04 16:30:36,Martedì,2,71,26.16,Bancomat
10563,2021-05-04 16:32:54,Martedì,2,72,36.1,Contanti
10564,2021-05-04 16:35:22,Martedì,2,73,5.56,Bancomat
10565,2021-05-04 16:40:46,Martedì,2,74,3.56,Contanti
10566,2021-05-04 16:50:55,Martedì,2,75,3.49,Bancomat
10567,2021-05-04 16:52:29,Martedì,2,76,7.77,Bancomat
10568,2021-05-04 16:59:43,Martedì,2,77,12.45,Contanti
10569,2021-05-04 17:04:31,Martedì,2,78,17.15,Contanti
10570,2021-05-04 17:05:54,Martedì,2,79,26.34,Contanti
10571,2021-05-04 17:08:04,Martedì,2,80,9.67,Contanti
10572,2021-05-04 17:10:26,Martedì,2,81,8.08,Contanti
10573,2021-05-04 17:15:52,Martedì,2,82,44.2,Bancomat
10574,2021-05-04 17:21:20,Martedì,2,83,8.28,Contanti
10575,2021-05-04 17:23:13,Martedì,2,84,1.0,Contanti
10576,2021-05-04 17:32:13,Martedì,2,85,7.85,Contanti
