,Data,Settimana,CASSA,Numero,Importo,Pagamento
2151,2021-02-13 09:59:49,Sabato,2,1,16.65,Contanti
2152,2021-02-13 10:00:49,Sabato,2,2,13.98,Bancomat
2153,2021-02-13 10:01:29,Sabato,2,3,9.65,Bancomat
2154,2021-02-13 10:21:47,Sabato,2,4,3.88,Contanti
2155,2021-02-13 10:22:08,Sabato,2,5,7.98,Contanti
2156,2021-02-13 10:24:59,Sabato,2,6,5.99,Contanti
2157,2021-02-13 10:26:06,Sabato,2,7,9.48,Contanti
2158,2021-02-13 10:32:45,Sabato,2,8,4.18,Contanti
2159,2021-02-13 10:37:03,Sabato,2,9,24.09,Contanti
2160,2021-02-13 10:38:03,Sabato,2,10,3.99,Contanti
2161,2021-02-13 10:44:04,Sabato,2,11,49.23,Contanti
2162,2021-02-13 10:45:22,Sabato,2,12,13.77,Contanti
2163,2021-02-13 10:50:50,Sabato,2,13,7.95,Contanti
2164,2021-02-13 10:51:58,Sabato,2,14,19.99,Contanti
2165,2021-02-13 10:53:08,Sabato,2,15,8.67,Bancomat
2166,2021-02-13 10:55:30,Sabato,2,16,24.15,Contanti
2167,2021-02-13 10:57:03,Sabato,2,17,15.94,Contanti
2168,2021-02-13 11:04:51,Sabato,2,18,3.98,Contanti
2169,2021-02-13 11:06:49,Sabato,2,19,5.85,Contanti
2170,2021-02-13 11:07:31,Sabato,2,20,5.98,Contanti
2171,2021-02-13 11:10:04,Sabato,2,21,5.58,Contanti
2172,2021-02-13 11:12:11,Sabato,2,22,7.0,Contanti
2173,2021-02-13 11:18:03,Sabato,2,23,7.0,Contanti
2174,2021-02-13 11:21:00,Sabato,2,24,54.73,Bancomat
2175,2021-02-13 11:22:37,Sabato,2,25,1.69,Contanti
2176,2021-02-13 11:24:15,Sabato,2,26,13.99,Contanti
2177,2021-02-13 11:35:57,Sabato,2,27,25.99,Contanti
2178,2021-02-13 11:45:49,Sabato,2,28,27.4,Bancomat
2179,2021-02-13 11:48:39,Sabato,2,29,16.05,Bancomat
2180,2021-02-13 11:50:30,Sabato,2,30,11.98,Contanti
2181,2021-02-13 11:57:36,Sabato,2,31,55.97,Bancomat
2182,2021-02-13 12:11:09,Sabato,2,32,9.35,Contanti
2183,2021-02-13 12:16:57,Sabato,2,33,14.08,Bancomat
2184,2021-02-13 12:36:11,Sabato,2,34,4.17,Contanti
2185,2021-02-13 13:15:47,Sabato,2,35,1.0,Contanti
2186,2021-02-13 13:36:26,Sabato,2,36,1.49,Contanti
2187,2021-02-13 13:41:11,Sabato,2,37,20.06,Contanti
2188,2021-02-13 13:41:52,Sabato,2,38,19.97,Bancomat
2189,2021-02-13 13:52:08,Sabato,2,39,1.0,Contanti
2190,2021-02-13 13:57:42,Sabato,2,40,10.93,Bancomat
2191,2021-02-13 14:06:08,Sabato,2,41,2.99,Contanti
2192,2021-02-13 14:13:17,Sabato,2,42,7.48,Bancomat
2193,2021-02-13 14:14:36,Sabato,2,43,4.65,Contanti
2194,2021-02-13 14:20:10,Sabato,2,44,12.56,Bancomat
2195,2021-02-13 14:21:11,Sabato,2,45,8.48,Contanti
2196,2021-02-13 14:25:44,Sabato,2,46,5.08,Bancomat
2197,2021-02-13 14:29:15,Sabato,2,47,20.7,Contanti
2198,2021-02-13 14:29:52,Sabato,2,48,5.45,Contanti
2199,2021-02-13 14:32:31,Sabato,2,49,16.07,Contanti
2200,2021-02-13 14:42:29,Sabato,2,50,6.48,Contanti
2201,2021-02-13 14:44:18,Sabato,2,51,10.95,Contanti
2202,2021-02-13 14:48:00,Sabato,2,52,1.0,Contanti
2203,2021-02-13 14:50:36,Sabato,2,53,12.97,Contanti
2204,2021-02-13 15:03:01,Sabato,2,54,75.4,Bancomat
2205,2021-02-13 15:11:43,Sabato,2,55,4.99,Contanti
2206,2021-02-13 15:20:12,Sabato,2,56,5.1,Bancomat
2207,2021-02-13 15:21:46,Sabato,2,57,19.14,Bancomat
2208,2021-02-13 15:22:29,Sabato,2,58,5.08,Contanti
2209,2021-02-13 15:27:13,Sabato,2,59,0.59,Contanti
2210,2021-02-13 15:34:26,Sabato,2,60,4.07,Contanti
2211,2021-02-13 15:37:52,Sabato,2,61,4.79,Contanti
2212,2021-02-13 15:42:21,Sabato,2,62,17.43,Contanti
2213,2021-02-13 15:50:20,Sabato,2,63,7.45,Contanti
2214,2021-02-13 15:56:42,Sabato,2,64,4.0,Contanti
2215,2021-02-13 16:00:02,Sabato,2,65,13.98,Bancomat
2216,2021-02-13 16:04:11,Sabato,2,66,47.5,Contanti
2217,2021-02-13 16:07:01,Sabato,2,67,7.68,Contanti
2218,2021-02-13 16:15:21,Sabato,2,68,3.99,Contanti
2219,2021-02-13 16:16:14,Sabato,2,69,3.99,Contanti
2220,2021-02-13 16:17:34,Sabato,2,70,6.45,Contanti
2221,2021-02-13 16:19:37,Sabato,2,71,21.1,Contanti
2222,2021-02-13 16:20:06,Sabato,2,72,2.69,Contanti
2223,2021-02-13 16:21:03,Sabato,2,73,2.89,Contanti
2224,2021-02-13 16:29:01,Sabato,2,74,3.18,Contanti
2225,2021-02-13 16:32:29,Sabato,2,75,23.95,Contanti
2226,2021-02-13 16:33:53,Sabato,2,76,26.97,Bancomat
2227,2021-02-13 16:37:53,Sabato,2,77,3.69,Bancomat
2228,2021-02-13 16:38:45,Sabato,2,78,13.36,Bancomat
2229,2021-02-13 16:41:28,Sabato,2,79,11.56,Bancomat
2230,2021-02-13 16:43:16,Sabato,2,80,6.48,Bancomat
2231,2021-02-13 16:50:45,Sabato,2,81,5.28,Contanti
2232,2021-02-13 16:51:27,Sabato,2,82,14.07,Contanti
2233,2021-02-13 16:54:33,Sabato,2,83,13.25,Contanti
2234,2021-02-13 17:00:07,Sabato,2,84,2.99,Contanti
2235,2021-02-13 17:01:01,Sabato,2,85,4.49,Contanti
2236,2021-02-13 17:04:19,Sabato,2,86,9.27,Bancomat
2237,2021-02-13 17:05:21,Sabato,2,87,16.61,Bancomat
2238,2021-02-13 17:14:33,Sabato,2,88,10.37,Bancomat
2239,2021-02-13 17:16:22,Sabato,2,89,26.64,Bancomat
2240,2021-02-13 17:17:12,Sabato,2,90,22.0,Contanti
2241,2021-02-13 17:18:23,Sabato,2,91,5.99,Contanti
2242,2021-02-13 17:23:13,Sabato,2,92,40.65,Bancomat
2243,2021-02-13 17:26:05,Sabato,2,93,2.99,Contanti
2244,2021-02-13 17:28:57,Sabato,2,94,25.6,Contanti
2245,2021-02-13 17:32:32,Sabato,2,95,10.98,Contanti
2246,2021-02-13 17:36:45,Sabato,2,96,2.0,Contanti
2247,2021-02-13 17:39:28,Sabato,2,97,1.0,Contanti
2248,2021-02-13 17:44:38,Sabato,2,98,12.95,Contanti
2249,2021-02-13 17:50:50,Sabato,2,99,28.8,Bancomat
2250,2021-02-13 17:52:20,Sabato,2,100,9.78,Bancomat
2251,2021-02-13 17:53:13,Sabato,2,101,15.99,Bancomat
2252,2021-02-13 17:54:14,Sabato,2,102,20.85,Contanti
2253,2021-02-13 17:55:25,Sabato,2,103,6.49,Contanti
2254,2021-02-13 17:56:56,Sabato,2,104,38.79,Contanti
2255,2021-02-13 18:04:41,Sabato,2,105,36.02,Contanti
2256,2021-02-13 18:12:46,Sabato,2,106,50.6,Bancomat
2257,2021-02-13 18:15:22,Sabato,2,107,47.78,Contanti
2258,2021-02-13 18:15:46,Sabato,2,108,8.95,Contanti
2259,2021-02-13 18:23:51,Sabato,2,109,2.0,Contanti
2260,2021-02-13 18:34:47,Sabato,2,110,92.15,Bancomat
2261,2021-02-13 18:35:10,Sabato,2,111,3.48,Contanti
2262,2021-02-13 18:36:13,Sabato,2,112,21.98,Contanti
2263,2021-02-13 18:39:02,Sabato,2,113,8.47,Bancomat
2264,2021-02-13 18:41:04,Sabato,2,114,10.0,Contanti
2265,2021-02-13 18:43:00,Sabato,2,115,7.64,Bancomat
2266,2021-02-13 18:46:02,Sabato,2,116,60.91,Bancomat
2267,2021-02-13 18:48:24,Sabato,2,117,22.17,Bancomat
2268,2021-02-13 18:51:39,Sabato,2,118,10.85,Contanti
2269,2021-02-13 19:02:58,Sabato,2,119,63.64,Bancomat
2270,2021-02-13 19:03:31,Sabato,2,120,3.99,Contanti
2271,2021-02-13 19:12:07,Sabato,2,121,48.71,Bancomat
2272,2021-02-13 19:13:23,Sabato,2,122,0.69,Contanti
2273,2021-02-13 19:16:12,Sabato,2,123,40.75,Contanti
2274,2021-02-13 19:17:45,Sabato,2,124,54.85,Bancomat
