,Data,Settimana,CASSA,Numero,Importo,Pagamento
6828,2021-03-29 10:25:45,Lunedì,2,1,16.09,Bancomat
6829,2021-03-29 10:52:40,Lunedì,2,2,15.44,Contanti
6830,2021-03-29 11:00:59,Lunedì,2,3,3.0,Contanti
6831,2021-03-29 11:23:16,Lunedì,2,4,5.99,Bancomat
6832,2021-03-29 11:27:59,Lunedì,2,5,29.08,Contanti
6833,2021-03-29 11:36:04,Lunedì,2,6,2.78,Contanti
6834,2021-03-29 11:46:05,Lunedì,2,7,75.64,Contanti
6835,2021-03-29 11:46:39,Lunedì,2,8,1.0,Contanti
6836,2021-03-29 11:54:58,Lunedì,2,9,3.0,Contanti
6837,2021-03-29 11:57:49,Lunedì,2,10,7.06,Contanti
6838,2021-03-29 12:07:48,Lunedì,2,11,8.99,Contanti
6839,2021-03-29 13:25:53,Lunedì,2,12,17.98,Contanti
6840,2021-03-29 13:42:26,Lunedì,2,13,10.45,Contanti
6841,2021-03-29 13:54:08,Lunedì,2,14,10.95,Contanti
6842,2021-03-29 14:09:54,Lunedì,2,15,56.81,Contanti
6843,2021-03-29 14:17:53,Lunedì,2,16,11.75,Contanti
6844,2021-03-29 14:38:51,Lunedì,2,17,8.36,Bancomat
6845,2021-03-29 15:14:44,Lunedì,2,18,36.97,Contanti
6846,2021-03-29 15:18:16,Lunedì,2,19,23.07,Contanti
6847,2021-03-29 15:23:02,Lunedì,2,20,2.19,Contanti
6848,2021-03-29 15:31:19,Lunedì,2,21,7.08,Contanti
6849,2021-03-29 15:41:05,Lunedì,2,22,19.24,Contanti
6850,2021-03-29 16:43:31,Lunedì,2,23,29.99,Bancomat
6851,2021-03-29 16:49:30,Lunedì,2,24,7.73,Bancomat
6852,2021-03-29 16:51:50,Lunedì,2,25,13.56,Contanti
6853,2021-03-29 16:59:38,Lunedì,2,26,5.98,Contanti
6854,2021-03-29 17:25:10,Lunedì,2,27,12.08,Contanti
6855,2021-03-29 17:26:07,Lunedì,2,28,13.97,Contanti
6856,2021-03-29 17:27:42,Lunedì,2,29,13.08,Contanti
6857,2021-03-29 17:31:35,Lunedì,2,30,13.45,Bancomat
6858,2021-03-29 17:32:54,Lunedì,2,31,45.95,Contanti
6859,2021-03-29 17:34:45,Lunedì,2,32,13.85,Contanti
6860,2021-03-29 17:37:04,Lunedì,2,33,21.89,Bancomat
6861,2021-03-29 17:40:17,Lunedì,2,34,0.4,Contanti
6862,2021-03-29 17:42:06,Lunedì,2,35,7.56,Contanti
6863,2021-03-29 17:52:02,Lunedì,2,36,6.19,Contanti
6864,2021-03-29 17:54:07,Lunedì,2,37,13.08,Bancomat
6865,2021-03-29 18:08:49,Lunedì,2,38,9.99,Bancomat
6866,2021-03-29 18:10:24,Lunedì,2,39,5.47,Contanti
6867,2021-03-29 18:11:34,Lunedì,2,40,8.26,Contanti
6868,2021-03-29 18:24:28,Lunedì,2,41,4.49,Contanti
6869,2021-03-29 18:41:06,Lunedì,2,42,3.99,Contanti
6870,2021-03-29 18:52:01,Lunedì,2,43,72.98,Contanti
6871,2021-03-29 18:52:51,Lunedì,2,44,6.99,Contanti
6872,2021-03-29 19:26:51,Lunedì,2,45,9.07,Contanti
6873,2021-03-29 19:31:53,Lunedì,2,46,43.56,Bancomat
6874,2021-03-29 19:52:09,Lunedì,2,47,21.25,Bancomat
6875,2021-03-29 19:52:30,Lunedì,2,48,1.0,Contanti
