,Data,Settimana,CASSA,Numero,Importo,Pagamento
16273,2021-06-15 09:18:24,Martedì,2,1,23.29,Contanti
16274,2021-06-15 09:37:01,Martedì,2,2,4.99,Contanti
16275,2021-06-15 09:40:35,Martedì,2,3,4.99,Contanti
16276,2021-06-15 09:52:43,Martedì,2,4,18.53,Contanti
16277,2021-06-15 09:54:44,Martedì,2,5,9.36,Contanti
16278,2021-06-15 09:57:38,Martedì,2,6,1.0,Contanti
16279,2021-06-15 10:07:45,Martedì,2,7,27.13,Bancomat
16280,2021-06-15 10:09:01,Martedì,2,8,11.58,Contanti
16281,2021-06-15 10:10:14,Martedì,2,9,5.57,Contanti
16282,2021-06-15 10:12:06,Martedì,2,10,7.09,Contanti
16283,2021-06-15 10:21:52,Martedì,2,11,33.88,Bancomat
16284,2021-06-15 10:25:33,Martedì,2,12,1.39,Contanti
16285,2021-06-15 10:27:09,Martedì,2,13,7.24,Contanti
16286,2021-06-15 10:27:47,Martedì,2,14,3.99,Contanti
16287,2021-06-15 10:33:58,Martedì,2,15,3.19,Contanti
16288,2021-06-15 10:34:58,Martedì,2,16,16.61,Bancomat
16289,2021-06-15 10:37:15,Martedì,2,17,32.54,Contanti
16290,2021-06-15 10:40:23,Martedì,2,18,16.54,Contanti
16291,2021-06-15 10:45:18,Martedì,2,19,3.59,Contanti
16292,2021-06-15 11:03:49,Martedì,2,20,80.98,Bancomat
16293,2021-06-15 11:04:54,Martedì,2,21,11.08,Contanti
16294,2021-06-15 11:14:08,Martedì,2,22,3.18,Contanti
16295,2021-06-15 11:15:04,Martedì,2,23,15.15,Contanti
16296,2021-06-15 11:19:14,Martedì,2,24,6.78,Contanti
16297,2021-06-15 11:21:33,Martedì,2,25,3.99,Bancomat
16298,2021-06-15 11:23:36,Martedì,2,26,13.74,Contanti
16299,2021-06-15 11:29:27,Martedì,2,27,1.99,Contanti
16300,2021-06-15 11:31:05,Martedì,2,28,15.95,Bancomat
16301,2021-06-15 11:34:55,Martedì,2,29,8.97,Bancomat
16302,2021-06-15 11:43:45,Martedì,2,30,15.05,Contanti
