,Data,Settimana,CASSA,Numero,Importo,Pagamento
14620,2021-06-03 09:04:34,Giovedì,2,1,8.4,Contanti
14621,2021-06-03 09:05:47,Giovedì,2,2,11.28,Contanti
14622,2021-06-03 09:13:28,Giovedì,2,3,11.99,Bancomat
14623,2021-06-03 09:17:17,Giovedì,2,4,1.99,Bancomat
14624,2021-06-03 09:32:41,Giovedì,2,5,1.49,Contanti
14625,2021-06-03 09:54:42,Giovedì,2,6,4.86,Contanti
14626,2021-06-03 09:57:46,Giovedì,2,7,3.0,Contanti
14627,2021-06-03 10:06:34,Giovedì,2,8,14.34,Contanti
14628,2021-06-03 10:07:18,Giovedì,2,9,5.99,Contanti
14629,2021-06-03 10:08:06,Giovedì,2,10,9.95,Contanti
14630,2021-06-03 10:11:40,Giovedì,2,11,0.05,Contanti
14631,2021-06-03 10:12:42,Giovedì,2,12,16.98,Contanti
14632,2021-06-03 10:14:05,Giovedì,2,13,4.98,Contanti
14633,2021-06-03 10:17:16,Giovedì,2,14,24.57,Bancomat
14634,2021-06-03 10:27:41,Giovedì,2,15,3.48,Contanti
14635,2021-06-03 10:32:31,Giovedì,2,16,21.97,Bancomat
14636,2021-06-03 10:38:17,Giovedì,2,17,14.76,Bancomat
14637,2021-06-03 10:42:24,Giovedì,2,18,23.97,Bancomat
14638,2021-06-03 10:42:47,Giovedì,2,19,4.99,Contanti
14639,2021-06-03 10:44:13,Giovedì,2,20,16.27,Contanti
14640,2021-06-03 10:46:44,Giovedì,2,21,27.25,Contanti
14641,2021-06-03 10:48:44,Giovedì,2,22,8.55,Contanti
14642,2021-06-03 10:52:08,Giovedì,2,23,7.17,Bancomat
14643,2021-06-03 10:53:57,Giovedì,2,24,29.98,Bancomat
14644,2021-06-03 10:58:11,Giovedì,2,25,24.62,Contanti
14645,2021-06-03 10:58:47,Giovedì,2,26,3.99,Contanti
14646,2021-06-03 11:18:51,Giovedì,2,27,13.75,Contanti
14647,2021-06-03 11:20:14,Giovedì,2,28,26.38,Bancomat
14648,2021-06-03 11:21:28,Giovedì,2,29,8.48,Contanti
14649,2021-06-03 11:23:48,Giovedì,2,30,28.05,Contanti
14650,2021-06-03 11:24:36,Giovedì,2,31,23.95,Contanti
14651,2021-06-03 11:25:09,Giovedì,2,32,5.75,Contanti
14652,2021-06-03 11:27:22,Giovedì,2,33,9.96,Contanti
14653,2021-06-03 11:29:08,Giovedì,2,34,13.08,Contanti
14654,2021-06-03 11:41:43,Giovedì,2,35,88.5,Bancomat
14655,2021-06-03 11:44:06,Giovedì,2,36,4.49,Contanti
14656,2021-06-03 11:46:48,Giovedì,2,37,37.56,Bancomat
14657,2021-06-03 11:47:20,Giovedì,2,38,17.14,Contanti
14658,2021-06-03 11:47:48,Giovedì,2,39,2.29,Contanti
14659,2021-06-03 11:49:45,Giovedì,2,40,11.08,Bancomat
14660,2021-06-03 11:50:22,Giovedì,2,41,9.78,Bancomat
14661,2021-06-03 11:51:29,Giovedì,2,42,2.69,Contanti
14662,2021-06-03 11:51:47,Giovedì,2,43,1.0,Contanti
14663,2021-06-03 11:54:12,Giovedì,2,44,24.13,Contanti
14664,2021-06-03 11:57:32,Giovedì,2,45,6.48,Contanti
14665,2021-06-03 11:59:55,Giovedì,2,46,28.06,Contanti
14666,2021-06-03 12:00:34,Giovedì,2,47,5.99,Bancomat
14667,2021-06-03 12:02:11,Giovedì,2,48,1.0,Contanti
14668,2021-06-03 12:03:14,Giovedì,2,49,17.07,Bancomat
14669,2021-06-03 12:14:53,Giovedì,2,50,11.8,Contanti
14670,2021-06-03 12:18:32,Giovedì,2,51,9.99,Contanti
14671,2021-06-03 12:21:04,Giovedì,2,52,22.0,Bancomat
14672,2021-06-03 12:54:35,Giovedì,2,53,6.99,Contanti
14673,2021-06-03 13:01:40,Giovedì,2,54,9.99,Contanti
14674,2021-06-03 13:02:45,Giovedì,2,55,6.99,Contanti
14675,2021-06-03 13:08:03,Giovedì,2,56,1.0,Contanti
14676,2021-06-03 13:16:10,Giovedì,2,57,2.0,Contanti
14677,2021-06-03 13:21:03,Giovedì,2,58,16.7,Contanti
14678,2021-06-03 13:41:46,Giovedì,2,59,20.11,Contanti
14679,2021-06-03 14:19:05,Giovedì,2,60,13.25,Contanti
