,Data,Settimana,CASSA,Numero,Importo,Pagamento
9414,2021-04-25 09:23:36,Domenica,2,1,12.63,Contanti
9415,2021-04-25 09:31:41,Domenica,2,2,4.77,Contanti
9416,2021-04-25 09:32:25,Domenica,2,3,6.99,Bancomat
9417,2021-04-25 09:40:54,Domenica,2,4,15.45,Bancomat
9418,2021-04-25 09:56:19,Domenica,2,5,31.01,Contanti
9419,2021-04-25 09:59:45,Domenica,2,6,14.87,Contanti
9420,2021-04-25 10:00:21,Domenica,2,7,9.98,Contanti
9421,2021-04-25 10:04:19,Domenica,2,8,15.98,Bancomat
9422,2021-04-25 10:09:11,Domenica,2,9,5.99,Contanti
9423,2021-04-25 10:11:45,Domenica,2,10,43.1,Contanti
9424,2021-04-25 10:12:46,Domenica,2,11,7.48,Bancomat
9425,2021-04-25 10:15:57,Domenica,2,12,8.95,Contanti
9426,2021-04-25 10:20:56,Domenica,2,13,4.99,Contanti
9427,2021-04-25 10:25:42,Domenica,2,14,10.25,Bancomat
9428,2021-04-25 10:27:37,Domenica,2,15,10.0,Contanti
9429,2021-04-25 10:28:53,Domenica,2,16,17.56,Contanti
9430,2021-04-25 10:33:40,Domenica,2,17,23.79,Contanti
9431,2021-04-25 10:37:55,Domenica,2,18,26.64,Bancomat
9432,2021-04-25 10:44:17,Domenica,2,19,24.95,Contanti
9433,2021-04-25 10:51:43,Domenica,2,20,2.99,Contanti
9434,2021-04-25 10:54:31,Domenica,2,21,3.38,Contanti
9435,2021-04-25 10:56:22,Domenica,2,22,10.25,Contanti
9436,2021-04-25 11:04:25,Domenica,2,23,14.32,Bancomat
9437,2021-04-25 11:06:43,Domenica,2,24,79.45,Bancomat
9438,2021-04-25 11:14:36,Domenica,2,25,28.57,Contanti
9439,2021-04-25 11:15:26,Domenica,2,26,3.97,Bancomat
9440,2021-04-25 11:27:45,Domenica,2,27,8.99,Contanti
9441,2021-04-25 11:32:50,Domenica,2,28,6.99,Contanti
9442,2021-04-25 11:41:29,Domenica,2,29,13.54,Contanti
9443,2021-04-25 11:45:32,Domenica,2,30,10.98,Contanti
9444,2021-04-25 11:56:22,Domenica,2,31,22.44,Bancomat
