,Data,Settimana,CASSA,Numero,Importo,Pagamento
760,2021-07-31 09:20:23,Sabato,2,1,116.96,Bancomat
761,2021-07-31 09:23:38,Sabato,2,2,3.99,Contanti
762,2021-07-31 09:30:14,Sabato,2,3,5.27,Contanti
763,2021-07-31 09:35:34,Sabato,2,4,5.75,Contanti
764,2021-07-31 09:39:10,Sabato,2,5,15.95,Contanti
765,2021-07-31 09:46:02,Sabato,2,6,18.48,Contanti
766,2021-07-31 09:55:45,Sabato,2,7,11.18,Contanti
767,2021-07-31 09:59:19,Sabato,2,8,5.48,Contanti
768,2021-07-31 10:01:04,Sabato,2,9,27.15,Contanti
769,2021-07-31 10:01:53,Sabato,2,10,7.57,Contanti
770,2021-07-31 10:15:47,Sabato,2,11,38.5,Contanti
771,2021-07-31 10:16:11,Sabato,2,12,3.29,Contanti
772,2021-07-31 10:17:03,Sabato,2,13,10.47,Contanti
773,2021-07-31 10:20:03,Sabato,2,14,34.7,Contanti
774,2021-07-31 10:22:42,Sabato,2,15,26.54,Bancomat
775,2021-07-31 10:24:13,Sabato,2,16,18.06,Contanti
776,2021-07-31 10:35:38,Sabato,2,17,24.59,Contanti
777,2021-07-31 10:36:39,Sabato,2,18,19.35,Contanti
778,2021-07-31 10:42:14,Sabato,2,19,15.99,Bancomat
779,2021-07-31 10:44:12,Sabato,2,20,16.16,Bancomat
780,2021-07-31 10:47:48,Sabato,2,21,24.19,Contanti
781,2021-07-31 10:51:56,Sabato,2,22,15.15,Contanti
782,2021-07-31 10:52:32,Sabato,2,23,18.95,Contanti
783,2021-07-31 10:54:00,Sabato,2,24,0.49,Contanti
784,2021-07-31 10:55:19,Sabato,2,25,0.39,Contanti
785,2021-07-31 10:58:33,Sabato,2,26,6.99,Contanti
786,2021-07-31 11:00:09,Sabato,2,27,17.54,Contanti
787,2021-07-31 11:02:39,Sabato,2,28,12.98,Bancomat
788,2021-07-31 11:07:31,Sabato,2,29,17.68,Contanti
789,2021-07-31 11:08:46,Sabato,2,30,12.95,Contanti
790,2021-07-31 11:09:25,Sabato,2,31,4.39,Contanti
791,2021-07-31 11:10:30,Sabato,2,32,26.2,Bancomat
792,2021-07-31 11:11:19,Sabato,2,33,19.18,Bancomat
793,2021-07-31 11:17:03,Sabato,2,34,17.95,Contanti
794,2021-07-31 11:18:12,Sabato,2,35,10.99,Bancomat
795,2021-07-31 11:19:21,Sabato,2,36,9.65,Contanti
796,2021-07-31 11:23:03,Sabato,2,37,12.95,Contanti
797,2021-07-31 11:23:28,Sabato,2,38,0.05,Contanti
798,2021-07-31 11:29:39,Sabato,2,39,3.85,Contanti
799,2021-07-31 11:30:08,Sabato,2,40,3.69,Contanti
800,2021-07-31 11:31:45,Sabato,2,41,19.55,Contanti
801,2021-07-31 11:35:58,Sabato,2,42,1.0,Contanti
802,2021-07-31 11:39:57,Sabato,2,43,27.79,Bancomat
803,2021-07-31 11:40:41,Sabato,2,44,5.28,Contanti
804,2021-07-31 11:41:51,Sabato,2,45,1.79,Contanti
805,2021-07-31 11:44:25,Sabato,2,46,47.64,Contanti
806,2021-07-31 11:46:00,Sabato,2,47,14.54,Bancomat
807,2021-07-31 11:47:40,Sabato,2,48,36.02,Contanti
808,2021-07-31 11:48:26,Sabato,2,49,25.65,Contanti
809,2021-07-31 11:49:09,Sabato,2,50,6.18,Contanti
810,2021-07-31 11:49:35,Sabato,2,51,2.59,Contanti
811,2021-07-31 11:50:33,Sabato,2,52,22.23,Contanti
812,2021-07-31 11:55:14,Sabato,2,53,3.99,Contanti
813,2021-07-31 12:01:33,Sabato,2,54,18.37,Contanti
814,2021-07-31 12:06:01,Sabato,2,55,28.25,Bancomat
815,2021-07-31 12:09:43,Sabato,2,56,28.16,Bancomat
816,2021-07-31 12:14:28,Sabato,2,57,19.08,Bancomat
817,2021-07-31 12:15:27,Sabato,2,58,18.75,Contanti
818,2021-07-31 12:15:46,Sabato,2,59,3.0,Contanti
819,2021-07-31 12:16:15,Sabato,2,60,9.99,Bancomat
820,2021-07-31 12:17:20,Sabato,2,61,12.65,Contanti
821,2021-07-31 12:19:31,Sabato,2,62,69.72,Bancomat
822,2021-07-31 12:24:57,Sabato,2,63,2.5,Contanti
823,2021-07-31 12:25:57,Sabato,2,64,8.97,Bancomat
824,2021-07-31 12:26:34,Sabato,2,65,6.99,Contanti
825,2021-07-31 12:28:57,Sabato,2,66,5.68,Bancomat
826,2021-07-31 12:32:34,Sabato,2,67,5.98,Contanti
827,2021-07-31 12:32:47,Sabato,2,68,1.99,Contanti
828,2021-07-31 12:38:58,Sabato,2,69,26.43,Bancomat
829,2021-07-31 12:40:50,Sabato,2,70,22.02,Contanti
830,2021-07-31 12:41:27,Sabato,2,71,5.49,Contanti
831,2021-07-31 12:45:22,Sabato,2,72,6.68,Contanti
832,2021-07-31 12:46:42,Sabato,2,73,20.32,Bancomat
833,2021-07-31 12:47:04,Sabato,2,74,7.99,Contanti
834,2021-07-31 12:55:31,Sabato,2,75,2.49,Contanti
835,2021-07-31 13:06:33,Sabato,2,76,9.05,Contanti
836,2021-07-31 13:24:13,Sabato,2,77,13.97,Bancomat
837,2021-07-31 13:25:34,Sabato,2,78,7.58,Contanti
838,2021-07-31 13:27:01,Sabato,2,79,1.59,Contanti
839,2021-07-31 13:27:57,Sabato,2,80,5.98,Bancomat
840,2021-07-31 13:33:04,Sabato,2,81,8.48,Contanti
841,2021-07-31 13:53:27,Sabato,2,82,7.48,Contanti
842,2021-07-31 14:01:36,Sabato,2,83,1.0,Contanti
843,2021-07-31 14:04:23,Sabato,2,84,8.01,Contanti
844,2021-07-31 14:48:42,Sabato,2,85,9.08,Contanti
845,2021-07-31 14:55:20,Sabato,2,86,13.94,Contanti
846,2021-07-31 14:56:11,Sabato,2,87,5.98,Contanti
847,2021-07-31 14:58:33,Sabato,2,88,10.86,Contanti
848,2021-07-31 15:02:55,Sabato,2,89,20.54,Bancomat
849,2021-07-31 15:14:00,Sabato,2,90,12.0,Contanti
850,2021-07-31 15:20:32,Sabato,2,91,4.99,Contanti
851,2021-07-31 15:22:33,Sabato,2,92,0.0,Contanti
852,2021-07-31 15:25:35,Sabato,2,93,3.49,Contanti
853,2021-07-31 15:28:29,Sabato,2,94,3.0,Contanti
854,2021-07-31 15:31:38,Sabato,2,95,0.0,Contanti
855,2021-07-31 15:45:39,Sabato,2,96,7.08,Bancomat
856,2021-07-31 15:47:44,Sabato,2,97,15.2,Contanti
857,2021-07-31 15:48:48,Sabato,2,98,1.5,Contanti
858,2021-07-31 15:49:27,Sabato,2,99,8.95,Contanti
859,2021-07-31 15:56:35,Sabato,2,100,8.48,Contanti
860,2021-07-31 16:10:03,Sabato,2,101,13.99,Contanti
861,2021-07-31 16:11:11,Sabato,2,102,8.95,Contanti
862,2021-07-31 16:17:53,Sabato,2,103,50.98,Contanti
863,2021-07-31 16:19:55,Sabato,2,104,28.09,Bancomat
864,2021-07-31 16:20:25,Sabato,2,105,6.98,Contanti
865,2021-07-31 16:20:53,Sabato,2,106,5.99,Contanti
866,2021-07-31 16:21:22,Sabato,2,107,2.59,Contanti
867,2021-07-31 16:22:50,Sabato,2,108,5.99,Contanti
868,2021-07-31 16:24:57,Sabato,2,109,9.95,Contanti
869,2021-07-31 16:30:00,Sabato,2,110,7.98,Contanti
870,2021-07-31 16:33:06,Sabato,2,111,33.65,Bancomat
871,2021-07-31 16:50:38,Sabato,2,112,48.03,Bancomat
872,2021-07-31 16:52:48,Sabato,2,113,25.67,Contanti
873,2021-07-31 16:57:32,Sabato,2,114,2.0,Contanti
874,2021-07-31 16:57:57,Sabato,2,115,12.0,Contanti
875,2021-07-31 16:59:52,Sabato,2,116,1.0,Contanti
876,2021-07-31 17:00:22,Sabato,2,117,6.65,Contanti
877,2021-07-31 17:02:26,Sabato,2,118,3.0,Contanti
878,2021-07-31 17:04:31,Sabato,2,119,10.79,Contanti
879,2021-07-31 17:05:01,Sabato,2,120,3.48,Contanti
880,2021-07-31 17:13:29,Sabato,2,121,28.04,Bancomat
881,2021-07-31 17:24:21,Sabato,2,122,15.36,Contanti
882,2021-07-31 17:35:21,Sabato,2,123,8.0,Contanti
883,2021-07-31 17:48:03,Sabato,2,124,11.58,Bancomat
884,2021-07-31 17:48:50,Sabato,2,125,8.25,Contanti
885,2021-07-31 17:50:51,Sabato,2,126,2.99,Contanti
886,2021-07-31 17:51:51,Sabato,2,127,7.26,Contanti
887,2021-07-31 17:52:43,Sabato,2,128,13.95,Contanti
888,2021-07-31 17:53:31,Sabato,2,129,10.07,Contanti
889,2021-07-31 17:54:18,Sabato,2,130,5.25,Contanti
890,2021-07-31 17:56:31,Sabato,2,131,3.78,Contanti
891,2021-07-31 17:57:19,Sabato,2,132,17.99,Contanti
892,2021-07-31 18:00:11,Sabato,2,133,3.49,Contanti
893,2021-07-31 18:07:30,Sabato,2,134,10.46,Bancomat
894,2021-07-31 18:13:30,Sabato,2,135,30.24,Contanti
895,2021-07-31 18:13:57,Sabato,2,136,10.98,Contanti
896,2021-07-31 18:18:26,Sabato,2,137,10.98,Bancomat
897,2021-07-31 18:19:55,Sabato,2,138,1.99,Contanti
898,2021-07-31 18:20:50,Sabato,2,139,5.05,Contanti
899,2021-07-31 18:23:48,Sabato,2,140,7.55,Contanti
900,2021-07-31 18:24:36,Sabato,2,141,5.48,Contanti
901,2021-07-31 18:26:09,Sabato,2,142,28.48,Contanti
902,2021-07-31 18:27:16,Sabato,2,143,20.35,Bancomat
903,2021-07-31 18:35:46,Sabato,2,144,17.35,Contanti
904,2021-07-31 18:36:30,Sabato,2,145,12.16,Bancomat
905,2021-07-31 18:37:08,Sabato,2,146,9.97,Bancomat
906,2021-07-31 18:45:48,Sabato,2,147,4.99,Contanti
907,2021-07-31 18:48:11,Sabato,2,148,4.98,Contanti
908,2021-07-31 19:01:42,Sabato,2,149,9.98,Contanti
909,2021-07-31 19:02:55,Sabato,2,150,15.55,Contanti
910,2021-07-31 19:05:27,Sabato,2,151,7.96,Bancomat
911,2021-07-31 19:16:42,Sabato,2,152,4.0,Contanti
912,2021-07-31 19:24:48,Sabato,2,153,36.95,Bancomat
913,2021-07-31 19:27:09,Sabato,2,154,7.99,Contanti
914,2021-07-31 19:28:41,Sabato,2,155,10.75,Contanti
915,2021-07-31 19:28:57,Sabato,2,156,5.49,Contanti
916,2021-07-31 19:36:22,Sabato,2,157,2.0,Contanti
917,2021-07-31 19:43:43,Sabato,2,158,11.23,Contanti
918,2021-07-31 19:49:37,Sabato,2,159,38.84,Bancomat
919,2021-07-31 19:54:04,Sabato,2,160,1.29,Contanti
